viewing_session_id,transaction_date,show_id,item_name,category,avg_episode_minutes
2990,2025-02-04,S02,The Detective,Crime Drama,50
2991,2025-06-12,S01,Crime City,Crime Drama,45
2991,2025-06-12,S13,True Crime Files,Documentary,50
2992,2025-06-02,S06,Space Frontier,Sci-Fi,55
2992,2025-06-02,S07,Galactic Wars,Sci-Fi,60
2992,2025-06-02,S08,Time Anomaly,Sci-Fi,48
2993,2025-01-03,S04,Laugh Track,Sitcom,25
2993,2025-01-03,S05,Office Antics,Sitcom,22
2993,2025-01-03,S15,Cooking Masters,Reality TV,38
2994,2025-01-01,S01,Crime City,Crime Drama,45
2994,2025-01-01,S13,True Crime Files,Documentary,50
2995,2025-01-12,S06,Space Frontier,Sci-Fi,55
2995,2025-01-12,S07,Galactic Wars,Sci-Fi,60
2996,2025-04-30,S11,Real Life Diaries,Reality TV,40
2996,2025-04-30,S12,Love Island Nairobi,Reality TV,45
2996,2025-04-30,S15,Cooking Masters,Reality TV,38
2997,2025-03-13,S01,Crime City,Crime Drama,45
2997,2025-03-13,S13,True Crime Files,Documentary,50
2998,2025-03-28,S07,Galactic Wars,Sci-Fi,60
2999,2025-02-08,S12,Love Island Nairobi,Reality TV,45
2999,2025-02-08,S13,True Crime Files,Documentary,50
3000,2025-02-06,S14,Parenting Unscripted,Reality TV,35
3001,2025-04-10,S12,Love Island Nairobi,Reality TV,45
3001,2025-04-10,S07,Galactic Wars,Sci-Fi,60
3002,2025-06-07,S09,Toon Town,Kids,20
3002,2025-06-07,S14,Parenting Unscripted,Reality TV,35
3003,2025-05-23,S06,Space Frontier,Sci-Fi,55
3003,2025-05-23,S07,Galactic Wars,Sci-Fi,60
3003,2025-05-23,S08,Time Anomaly,Sci-Fi,48
3004,2025-05-24,S07,Galactic Wars,Sci-Fi,60
3004,2025-05-24,S04,Laugh Track,Sitcom,25
3004,2025-05-24,S08,Time Anomaly,Sci-Fi,48
3004,2025-05-24,S10,Little Explorers,Kids,18
3005,2025-04-05,S15,Cooking Masters,Reality TV,38
3005,2025-04-05,S09,Toon Town,Kids,20
3006,2025-06-22,S06,Space Frontier,Sci-Fi,55
3006,2025-06-22,S07,Galactic Wars,Sci-Fi,60
3007,2025-01-25,S03,Silent Witness Redux,Crime Drama,42
3007,2025-01-25,S07,Galactic Wars,Sci-Fi,60
3008,2025-01-06,S06,Space Frontier,Sci-Fi,55
3008,2025-01-06,S10,Little Explorers,Kids,18
3008,2025-01-06,S09,Toon Town,Kids,20
3009,2025-02-01,S07,Galactic Wars,Sci-Fi,60
3010,2025-05-08,S09,Toon Town,Kids,20
3010,2025-05-08,S14,Parenting Unscripted,Reality TV,35
3011,2025-06-13,S01,Crime City,Crime Drama,45
3011,2025-06-13,S02,The Detective,Crime Drama,50
3011,2025-06-13,S03,Silent Witness Redux,Crime Drama,42
3012,2025-03-02,S05,Office Antics,Sitcom,22
3013,2025-05-24,S04,Laugh Track,Sitcom,25
3013,2025-05-24,S11,Real Life Diaries,Reality TV,40
3013,2025-05-24,S14,Parenting Unscripted,Reality TV,35
3013,2025-05-24,S03,Silent Witness Redux,Crime Drama,42
3014,2025-05-27,S02,The Detective,Crime Drama,50
3014,2025-05-27,S08,Time Anomaly,Sci-Fi,48
3015,2025-03-29,S07,Galactic Wars,Sci-Fi,60
3015,2025-03-29,S08,Time Anomaly,Sci-Fi,48
3015,2025-03-29,S03,Silent Witness Redux,Crime Drama,42
3015,2025-03-29,S14,Parenting Unscripted,Reality TV,35
3016,2025-06-18,S11,Real Life Diaries,Reality TV,40
3016,2025-06-18,S12,Love Island Nairobi,Reality TV,45
3017,2025-05-27,S11,Real Life Diaries,Reality TV,40
3017,2025-05-27,S12,Love Island Nairobi,Reality TV,45
3018,2025-01-16,S11,Real Life Diaries,Reality TV,40
3018,2025-01-16,S12,Love Island Nairobi,Reality TV,45
3019,2025-04-27,S04,Laugh Track,Sitcom,25
3019,2025-04-27,S05,Office Antics,Sitcom,22
3020,2025-05-11,S02,The Detective,Crime Drama,50
3020,2025-05-11,S15,Cooking Masters,Reality TV,38
3020,2025-05-11,S03,Silent Witness Redux,Crime Drama,42
3021,2025-03-06,S09,Toon Town,Kids,20
3021,2025-03-06,S14,Parenting Unscripted,Reality TV,35
3022,2025-01-14,S06,Space Frontier,Sci-Fi,55
3022,2025-01-14,S07,Galactic Wars,Sci-Fi,60
3023,2025-01-30,S13,True Crime Files,Documentary,50
3023,2025-01-30,S09,Toon Town,Kids,20
3023,2025-01-30,S06,Space Frontier,Sci-Fi,55
3024,2025-01-08,S09,Toon Town,Kids,20
3024,2025-01-08,S10,Little Explorers,Kids,18
3025,2025-05-19,S09,Toon Town,Kids,20
3025,2025-05-19,S14,Parenting Unscripted,Reality TV,35
3025,2025-05-19,S08,Time Anomaly,Sci-Fi,48
3026,2025-03-21,S09,Toon Town,Kids,20
3026,2025-03-21,S14,Parenting Unscripted,Reality TV,35
3026,2025-03-21,S04,Laugh Track,Sitcom,25
3027,2025-06-28,S01,Crime City,Crime Drama,45
3027,2025-06-28,S02,The Detective,Crime Drama,50
3027,2025-06-28,S03,Silent Witness Redux,Crime Drama,42
3028,2025-06-08,S07,Galactic Wars,Sci-Fi,60
3028,2025-06-08,S04,Laugh Track,Sitcom,25
3028,2025-06-08,S03,Silent Witness Redux,Crime Drama,42
3028,2025-06-08,S08,Time Anomaly,Sci-Fi,48
3029,2025-06-10,S09,Toon Town,Kids,20
3029,2025-06-10,S14,Parenting Unscripted,Reality TV,35
3029,2025-06-10,S06,Space Frontier,Sci-Fi,55
3030,2025-05-02,S06,Space Frontier,Sci-Fi,55
3030,2025-05-02,S10,Little Explorers,Kids,18
3031,2025-06-11,S09,Toon Town,Kids,20
3031,2025-06-11,S14,Parenting Unscripted,Reality TV,35
3032,2025-04-12,S06,Space Frontier,Sci-Fi,55
3033,2025-05-30,S12,Love Island Nairobi,Reality TV,45
3034,2025-04-29,S04,Laugh Track,Sitcom,25
3034,2025-04-29,S05,Office Antics,Sitcom,22
3035,2025-03-06,S15,Cooking Masters,Reality TV,38
3035,2025-03-06,S05,Office Antics,Sitcom,22
3035,2025-03-06,S01,Crime City,Crime Drama,45
3035,2025-03-06,S11,Real Life Diaries,Reality TV,40
3036,2025-04-30,S11,Real Life Diaries,Reality TV,40
3036,2025-04-30,S12,Love Island Nairobi,Reality TV,45
3037,2025-06-12,S09,Toon Town,Kids,20
3037,2025-06-12,S10,Little Explorers,Kids,18
3038,2025-06-28,S03,Silent Witness Redux,Crime Drama,42
3038,2025-06-28,S09,Toon Town,Kids,20
3038,2025-06-28,S08,Time Anomaly,Sci-Fi,48
3038,2025-06-28,S13,True Crime Files,Documentary,50
3039,2025-04-01,S04,Laugh Track,Sitcom,25
3039,2025-04-01,S05,Office Antics,Sitcom,22
3040,2025-05-20,S06,Space Frontier,Sci-Fi,55
3040,2025-05-20,S07,Galactic Wars,Sci-Fi,60
3041,2025-02-25,S02,The Detective,Crime Drama,50
3042,2025-05-30,S08,Time Anomaly,Sci-Fi,48
3043,2025-05-15,S06,Space Frontier,Sci-Fi,55
3043,2025-05-15,S07,Galactic Wars,Sci-Fi,60
3044,2025-04-01,S06,Space Frontier,Sci-Fi,55
3044,2025-04-01,S07,Galactic Wars,Sci-Fi,60
3045,2025-05-13,S12,Love Island Nairobi,Reality TV,45
3045,2025-05-13,S03,Silent Witness Redux,Crime Drama,42
3046,2025-05-31,S11,Real Life Diaries,Reality TV,40
3046,2025-05-31,S04,Laugh Track,Sitcom,25
3046,2025-05-31,S14,Parenting Unscripted,Reality TV,35
3046,2025-05-31,S15,Cooking Masters,Reality TV,38
3047,2025-05-20,S07,Galactic Wars,Sci-Fi,60
3048,2025-01-24,S11,Real Life Diaries,Reality TV,40
3048,2025-01-24,S12,Love Island Nairobi,Reality TV,45
3049,2025-06-10,S14,Parenting Unscripted,Reality TV,35
3050,2025-03-22,S01,Crime City,Crime Drama,45
3050,2025-03-22,S02,The Detective,Crime Drama,50
3050,2025-03-22,S03,Silent Witness Redux,Crime Drama,42
3050,2025-03-22,S11,Real Life Diaries,Reality TV,40
3051,2025-03-15,S06,Space Frontier,Sci-Fi,55
3051,2025-03-15,S07,Galactic Wars,Sci-Fi,60
3052,2025-04-30,S03,Silent Witness Redux,Crime Drama,42
3052,2025-04-30,S13,True Crime Files,Documentary,50
3052,2025-04-30,S02,The Detective,Crime Drama,50
3052,2025-04-30,S06,Space Frontier,Sci-Fi,55
3053,2025-01-10,S09,Toon Town,Kids,20
3053,2025-01-10,S10,Little Explorers,Kids,18
3054,2025-02-04,S01,Crime City,Crime Drama,45
3054,2025-02-04,S13,True Crime Files,Documentary,50
3055,2025-04-03,S13,True Crime Files,Documentary,50
3055,2025-04-03,S04,Laugh Track,Sitcom,25
3056,2025-01-05,S01,Crime City,Crime Drama,45
3056,2025-01-05,S13,True Crime Files,Documentary,50
3056,2025-01-05,S10,Little Explorers,Kids,18
3057,2025-04-26,S08,Time Anomaly,Sci-Fi,48
3057,2025-04-26,S06,Space Frontier,Sci-Fi,55
3057,2025-04-26,S12,Love Island Nairobi,Reality TV,45
3057,2025-04-26,S09,Toon Town,Kids,20
3058,2025-04-21,S01,Crime City,Crime Drama,45
3058,2025-04-21,S02,The Detective,Crime Drama,50
3058,2025-04-21,S03,Silent Witness Redux,Crime Drama,42
3059,2025-03-31,S01,Crime City,Crime Drama,45
3059,2025-03-31,S02,The Detective,Crime Drama,50
3059,2025-03-31,S03,Silent Witness Redux,Crime Drama,42
3060,2025-03-12,S01,Crime City,Crime Drama,45
3060,2025-03-12,S02,The Detective,Crime Drama,50
3061,2025-05-06,S11,Real Life Diaries,Reality TV,40
3061,2025-05-06,S12,Love Island Nairobi,Reality TV,45
3061,2025-05-06,S03,Silent Witness Redux,Crime Drama,42
3062,2025-04-29,S01,Crime City,Crime Drama,45
3062,2025-04-29,S02,The Detective,Crime Drama,50
3063,2025-02-18,S09,Toon Town,Kids,20
3063,2025-02-18,S14,Parenting Unscripted,Reality TV,35
3064,2025-05-01,S09,Toon Town,Kids,20
3064,2025-05-01,S14,Parenting Unscripted,Reality TV,35
3064,2025-05-01,S06,Space Frontier,Sci-Fi,55
3065,2025-06-08,S04,Laugh Track,Sitcom,25
3065,2025-06-08,S07,Galactic Wars,Sci-Fi,60
3065,2025-06-08,S01,Crime City,Crime Drama,45
3066,2025-02-03,S09,Toon Town,Kids,20
3066,2025-02-03,S10,Little Explorers,Kids,18
3067,2025-06-12,S14,Parenting Unscripted,Reality TV,35
3067,2025-06-12,S05,Office Antics,Sitcom,22
3068,2025-05-24,S11,Real Life Diaries,Reality TV,40
3069,2025-05-11,S04,Laugh Track,Sitcom,25
3069,2025-05-11,S05,Office Antics,Sitcom,22
3070,2025-04-13,S08,Time Anomaly,Sci-Fi,48
3070,2025-04-13,S03,Silent Witness Redux,Crime Drama,42
3070,2025-04-13,S13,True Crime Files,Documentary,50
3070,2025-04-13,S07,Galactic Wars,Sci-Fi,60
3071,2025-06-15,S09,Toon Town,Kids,20
3071,2025-06-15,S10,Little Explorers,Kids,18
3072,2025-02-18,S04,Laugh Track,Sitcom,25
3072,2025-02-18,S05,Office Antics,Sitcom,22
3073,2025-06-23,S01,Crime City,Crime Drama,45
3073,2025-06-23,S13,True Crime Files,Documentary,50
3074,2025-05-14,S04,Laugh Track,Sitcom,25
3074,2025-05-14,S05,Office Antics,Sitcom,22
3075,2025-02-10,S06,Space Frontier,Sci-Fi,55
3075,2025-02-10,S07,Galactic Wars,Sci-Fi,60
3075,2025-02-10,S08,Time Anomaly,Sci-Fi,48
3076,2025-06-30,S02,The Detective,Crime Drama,50
3076,2025-06-30,S12,Love Island Nairobi,Reality TV,45
3077,2025-01-08,S04,Laugh Track,Sitcom,25
3077,2025-01-08,S05,Office Antics,Sitcom,22
3078,2025-02-17,S14,Parenting Unscripted,Reality TV,35
3079,2025-06-30,S04,Laugh Track,Sitcom,25
3079,2025-06-30,S05,Office Antics,Sitcom,22
3080,2025-03-13,S09,Toon Town,Kids,20
3080,2025-03-13,S08,Time Anomaly,Sci-Fi,48
3081,2025-03-15,S01,Crime City,Crime Drama,45
3081,2025-03-15,S02,The Detective,Crime Drama,50
3082,2025-04-02,S01,Crime City,Crime Drama,45
3082,2025-04-02,S02,The Detective,Crime Drama,50
3083,2025-04-16,S03,Silent Witness Redux,Crime Drama,42
3084,2025-05-04,S04,Laugh Track,Sitcom,25
3084,2025-05-04,S05,Office Antics,Sitcom,22
3084,2025-05-04,S10,Little Explorers,Kids,18
3085,2025-06-20,S01,Crime City,Crime Drama,45
3085,2025-06-20,S02,The Detective,Crime Drama,50
3085,2025-06-20,S03,Silent Witness Redux,Crime Drama,42
3086,2025-06-12,S01,Crime City,Crime Drama,45
3086,2025-06-12,S02,The Detective,Crime Drama,50
3087,2025-01-02,S02,The Detective,Crime Drama,50
3087,2025-01-02,S15,Cooking Masters,Reality TV,38
3087,2025-01-02,S12,Love Island Nairobi,Reality TV,45
3088,2025-04-12,S09,Toon Town,Kids,20
3088,2025-04-12,S10,Little Explorers,Kids,18
3089,2025-06-20,S06,Space Frontier,Sci-Fi,55
3089,2025-06-20,S07,Galactic Wars,Sci-Fi,60
3089,2025-06-20,S08,Time Anomaly,Sci-Fi,48
3090,2025-04-23,S15,Cooking Masters,Reality TV,38
3091,2025-04-30,S01,Crime City,Crime Drama,45
3091,2025-04-30,S02,The Detective,Crime Drama,50
3091,2025-04-30,S03,Silent Witness Redux,Crime Drama,42
3092,2025-03-04,S01,Crime City,Crime Drama,45
3092,2025-03-04,S13,True Crime Files,Documentary,50
3093,2025-04-07,S09,Toon Town,Kids,20
3094,2025-02-01,S06,Space Frontier,Sci-Fi,55
3094,2025-02-01,S09,Toon Town,Kids,20
3094,2025-02-01,S13,True Crime Files,Documentary,50
3095,2025-03-28,S11,Real Life Diaries,Reality TV,40
3095,2025-03-28,S12,Love Island Nairobi,Reality TV,45
3096,2025-05-11,S01,Crime City,Crime Drama,45
3096,2025-05-11,S02,The Detective,Crime Drama,50
3096,2025-05-11,S03,Silent Witness Redux,Crime Drama,42
3097,2025-05-25,S09,Toon Town,Kids,20
3097,2025-05-25,S14,Parenting Unscripted,Reality TV,35
3098,2025-06-05,S04,Laugh Track,Sitcom,25
3098,2025-06-05,S05,Office Antics,Sitcom,22
3099,2025-05-02,S09,Toon Town,Kids,20
3099,2025-05-02,S10,Little Explorers,Kids,18
3100,2025-02-21,S11,Real Life Diaries,Reality TV,40
3100,2025-02-21,S12,Love Island Nairobi,Reality TV,45
3101,2025-06-18,S08,Time Anomaly,Sci-Fi,48
3101,2025-06-18,S04,Laugh Track,Sitcom,25
3101,2025-06-18,S15,Cooking Masters,Reality TV,38
3102,2025-02-14,S01,Crime City,Crime Drama,45
3102,2025-02-14,S13,True Crime Files,Documentary,50
3103,2025-03-26,S11,Real Life Diaries,Reality TV,40
3103,2025-03-26,S10,Little Explorers,Kids,18
3103,2025-03-26,S08,Time Anomaly,Sci-Fi,48
3104,2025-06-01,S06,Space Frontier,Sci-Fi,55
3104,2025-06-01,S07,Galactic Wars,Sci-Fi,60
3105,2025-02-23,S06,Space Frontier,Sci-Fi,55
3105,2025-02-23,S07,Galactic Wars,Sci-Fi,60
3105,2025-02-23,S08,Time Anomaly,Sci-Fi,48
3106,2025-02-06,S11,Real Life Diaries,Reality TV,40
3106,2025-02-06,S12,Love Island Nairobi,Reality TV,45
3106,2025-02-06,S15,Cooking Masters,Reality TV,38
3106,2025-02-06,S08,Time Anomaly,Sci-Fi,48
3107,2025-06-18,S01,Crime City,Crime Drama,45
3107,2025-06-18,S08,Time Anomaly,Sci-Fi,48
3108,2025-03-29,S05,Office Antics,Sitcom,22
3108,2025-03-29,S01,Crime City,Crime Drama,45
3108,2025-03-29,S08,Time Anomaly,Sci-Fi,48
3108,2025-03-29,S15,Cooking Masters,Reality TV,38
3109,2025-03-05,S10,Little Explorers,Kids,18
3109,2025-03-05,S09,Toon Town,Kids,20
3110,2025-04-27,S06,Space Frontier,Sci-Fi,55
3111,2025-04-03,S09,Toon Town,Kids,20
3111,2025-04-03,S12,Love Island Nairobi,Reality TV,45
3111,2025-04-03,S06,Space Frontier,Sci-Fi,55
3112,2025-03-18,S05,Office Antics,Sitcom,22
3112,2025-03-18,S01,Crime City,Crime Drama,45
3112,2025-03-18,S02,The Detective,Crime Drama,50
3112,2025-03-18,S14,Parenting Unscripted,Reality TV,35
3113,2025-01-01,S08,Time Anomaly,Sci-Fi,48
3114,2025-04-04,S01,Crime City,Crime Drama,45
3114,2025-04-04,S12,Love Island Nairobi,Reality TV,45
3115,2025-06-09,S13,True Crime Files,Documentary,50
3116,2025-02-20,S01,Crime City,Crime Drama,45
3116,2025-02-20,S13,True Crime Files,Documentary,50
3117,2025-02-07,S01,Crime City,Crime Drama,45
3117,2025-02-07,S13,True Crime Files,Documentary,50
3117,2025-02-07,S15,Cooking Masters,Reality TV,38
3117,2025-02-07,S12,Love Island Nairobi,Reality TV,45
3118,2025-03-17,S07,Galactic Wars,Sci-Fi,60
3119,2025-02-17,S01,Crime City,Crime Drama,45
3119,2025-02-17,S02,The Detective,Crime Drama,50
3119,2025-02-17,S03,Silent Witness Redux,Crime Drama,42
3120,2025-04-03,S01,Crime City,Crime Drama,45
3120,2025-04-03,S13,True Crime Files,Documentary,50
3121,2025-03-01,S12,Love Island Nairobi,Reality TV,45
3121,2025-03-01,S07,Galactic Wars,Sci-Fi,60
3121,2025-03-01,S08,Time Anomaly,Sci-Fi,48
3121,2025-03-01,S10,Little Explorers,Kids,18
3122,2025-05-20,S13,True Crime Files,Documentary,50
3122,2025-05-20,S09,Toon Town,Kids,20
3123,2025-01-06,S04,Laugh Track,Sitcom,25
3124,2025-06-10,S13,True Crime Files,Documentary,50
3125,2025-02-03,S01,Crime City,Crime Drama,45
3125,2025-02-03,S13,True Crime Files,Documentary,50
3126,2025-06-17,S04,Laugh Track,Sitcom,25
3126,2025-06-17,S05,Office Antics,Sitcom,22
3127,2025-06-21,S10,Little Explorers,Kids,18
3127,2025-06-21,S01,Crime City,Crime Drama,45
3128,2025-02-10,S03,Silent Witness Redux,Crime Drama,42
3128,2025-02-10,S13,True Crime Files,Documentary,50
3129,2025-04-09,S06,Space Frontier,Sci-Fi,55
3129,2025-04-09,S07,Galactic Wars,Sci-Fi,60
3130,2025-05-01,S08,Time Anomaly,Sci-Fi,48
3130,2025-05-01,S06,Space Frontier,Sci-Fi,55
3130,2025-05-01,S14,Parenting Unscripted,Reality TV,35
3131,2025-03-11,S01,Crime City,Crime Drama,45
3131,2025-03-11,S13,True Crime Files,Documentary,50
3132,2025-04-26,S11,Real Life Diaries,Reality TV,40
3132,2025-04-26,S12,Love Island Nairobi,Reality TV,45
3133,2025-06-26,S01,Crime City,Crime Drama,45
3133,2025-06-26,S13,True Crime Files,Documentary,50
3134,2025-01-25,S04,Laugh Track,Sitcom,25
3134,2025-01-25,S05,Office Antics,Sitcom,22
3135,2025-01-10,S09,Toon Town,Kids,20
3135,2025-01-10,S03,Silent Witness Redux,Crime Drama,42
3136,2025-06-28,S02,The Detective,Crime Drama,50
3136,2025-06-28,S12,Love Island Nairobi,Reality TV,45
3137,2025-02-17,S15,Cooking Masters,Reality TV,38
3138,2025-01-26,S05,Office Antics,Sitcom,22
3139,2025-05-01,S01,Crime City,Crime Drama,45
3139,2025-05-01,S07,Galactic Wars,Sci-Fi,60
3140,2025-01-30,S13,True Crime Files,Documentary,50
3140,2025-01-30,S08,Time Anomaly,Sci-Fi,48
3140,2025-01-30,S02,The Detective,Crime Drama,50
3140,2025-01-30,S09,Toon Town,Kids,20
3141,2025-01-10,S05,Office Antics,Sitcom,22
3142,2025-01-11,S09,Toon Town,Kids,20
3142,2025-01-11,S10,Little Explorers,Kids,18
3143,2025-06-14,S04,Laugh Track,Sitcom,25
3143,2025-06-14,S08,Time Anomaly,Sci-Fi,48
3144,2025-05-03,S06,Space Frontier,Sci-Fi,55
3144,2025-05-03,S07,Galactic Wars,Sci-Fi,60
3144,2025-05-03,S08,Time Anomaly,Sci-Fi,48
3145,2025-04-30,S09,Toon Town,Kids,20
3145,2025-04-30,S14,Parenting Unscripted,Reality TV,35
3146,2025-06-29,S01,Crime City,Crime Drama,45
3146,2025-06-29,S13,True Crime Files,Documentary,50
3147,2025-02-25,S09,Toon Town,Kids,20
3147,2025-02-25,S10,Little Explorers,Kids,18
3148,2025-02-28,S13,True Crime Files,Documentary,50
3148,2025-02-28,S11,Real Life Diaries,Reality TV,40
3149,2025-05-30,S01,Crime City,Crime Drama,45
3149,2025-05-30,S13,True Crime Files,Documentary,50
3150,2025-05-11,S04,Laugh Track,Sitcom,25
3150,2025-05-11,S05,Office Antics,Sitcom,22
3151,2025-03-31,S04,Laugh Track,Sitcom,25
3151,2025-03-31,S05,Office Antics,Sitcom,22
3152,2025-01-19,S01,Crime City,Crime Drama,45
3152,2025-01-19,S13,True Crime Files,Documentary,50
3152,2025-01-19,S04,Laugh Track,Sitcom,25
3153,2025-05-01,S09,Toon Town,Kids,20
3153,2025-05-01,S10,Little Explorers,Kids,18
3154,2025-03-27,S01,Crime City,Crime Drama,45
3154,2025-03-27,S02,The Detective,Crime Drama,50
3155,2025-01-27,S14,Parenting Unscripted,Reality TV,35
3155,2025-01-27,S08,Time Anomaly,Sci-Fi,48
3155,2025-01-27,S12,Love Island Nairobi,Reality TV,45
3156,2025-01-05,S11,Real Life Diaries,Reality TV,40
3156,2025-01-05,S12,Love Island Nairobi,Reality TV,45
3156,2025-01-05,S15,Cooking Masters,Reality TV,38
3157,2025-05-21,S02,The Detective,Crime Drama,50
3157,2025-05-21,S13,True Crime Files,Documentary,50
3158,2025-06-30,S01,Crime City,Crime Drama,45
3158,2025-06-30,S13,True Crime Files,Documentary,50
3159,2025-04-29,S04,Laugh Track,Sitcom,25
3159,2025-04-29,S05,Office Antics,Sitcom,22
3160,2025-03-27,S09,Toon Town,Kids,20
3160,2025-03-27,S14,Parenting Unscripted,Reality TV,35
3161,2025-06-16,S05,Office Antics,Sitcom,22
3161,2025-06-16,S04,Laugh Track,Sitcom,25
3162,2025-05-24,S09,Toon Town,Kids,20
3162,2025-05-24,S14,Parenting Unscripted,Reality TV,35
3163,2025-06-26,S03,Silent Witness Redux,Crime Drama,42
3163,2025-06-26,S10,Little Explorers,Kids,18
3163,2025-06-26,S13,True Crime Files,Documentary,50
3163,2025-06-26,S04,Laugh Track,Sitcom,25
3164,2025-01-02,S15,Cooking Masters,Reality TV,38
3165,2025-04-23,S11,Real Life Diaries,Reality TV,40
3165,2025-04-23,S05,Office Antics,Sitcom,22
3166,2025-06-28,S06,Space Frontier,Sci-Fi,55
3166,2025-06-28,S07,Galactic Wars,Sci-Fi,60
3167,2025-04-17,S13,True Crime Files,Documentary,50
3167,2025-04-17,S02,The Detective,Crime Drama,50
3167,2025-04-17,S06,Space Frontier,Sci-Fi,55
3167,2025-04-17,S01,Crime City,Crime Drama,45
3168,2025-02-08,S01,Crime City,Crime Drama,45
3169,2025-04-12,S10,Little Explorers,Kids,18
3169,2025-04-12,S15,Cooking Masters,Reality TV,38
3170,2025-03-27,S09,Toon Town,Kids,20
3170,2025-03-27,S10,Little Explorers,Kids,18
3171,2025-05-24,S01,Crime City,Crime Drama,45
3171,2025-05-24,S13,True Crime Files,Documentary,50
3172,2025-05-17,S01,Crime City,Crime Drama,45
3172,2025-05-17,S05,Office Antics,Sitcom,22
3172,2025-05-17,S04,Laugh Track,Sitcom,25
3172,2025-05-17,S10,Little Explorers,Kids,18
3173,2025-04-26,S01,Crime City,Crime Drama,45
3173,2025-04-26,S02,The Detective,Crime Drama,50
3174,2025-01-18,S06,Space Frontier,Sci-Fi,55
3175,2025-04-09,S01,Crime City,Crime Drama,45
3175,2025-04-09,S10,Little Explorers,Kids,18
3175,2025-04-09,S13,True Crime Files,Documentary,50
3176,2025-06-27,S06,Space Frontier,Sci-Fi,55
3176,2025-06-27,S07,Galactic Wars,Sci-Fi,60
3177,2025-01-31,S07,Galactic Wars,Sci-Fi,60
3178,2025-05-31,S14,Parenting Unscripted,Reality TV,35
3179,2025-06-25,S11,Real Life Diaries,Reality TV,40
3179,2025-06-25,S12,Love Island Nairobi,Reality TV,45
3180,2025-05-27,S01,Crime City,Crime Drama,45
3180,2025-05-27,S13,True Crime Files,Documentary,50
3181,2025-02-27,S11,Real Life Diaries,Reality TV,40
3181,2025-02-27,S12,Love Island Nairobi,Reality TV,45
3181,2025-02-27,S15,Cooking Masters,Reality TV,38
3182,2025-02-27,S11,Real Life Diaries,Reality TV,40
3183,2025-05-19,S01,Crime City,Crime Drama,45
3183,2025-05-19,S05,Office Antics,Sitcom,22
3184,2025-01-27,S10,Little Explorers,Kids,18
3184,2025-01-27,S03,Silent Witness Redux,Crime Drama,42
3184,2025-01-27,S15,Cooking Masters,Reality TV,38
3185,2025-01-11,S01,Crime City,Crime Drama,45
3185,2025-01-11,S02,The Detective,Crime Drama,50
3186,2025-02-03,S04,Laugh Track,Sitcom,25
3186,2025-02-03,S05,Office Antics,Sitcom,22
3187,2025-01-13,S11,Real Life Diaries,Reality TV,40
3187,2025-01-13,S12,Love Island Nairobi,Reality TV,45
3188,2025-05-11,S09,Toon Town,Kids,20
3188,2025-05-11,S14,Parenting Unscripted,Reality TV,35
3189,2025-03-14,S04,Laugh Track,Sitcom,25
3189,2025-03-14,S05,Office Antics,Sitcom,22
3190,2025-04-18,S05,Office Antics,Sitcom,22
3190,2025-04-18,S01,Crime City,Crime Drama,45
3190,2025-04-18,S13,True Crime Files,Documentary,50
3190,2025-04-18,S06,Space Frontier,Sci-Fi,55
3191,2025-04-16,S04,Laugh Track,Sitcom,25
3191,2025-04-16,S05,Office Antics,Sitcom,22
3192,2025-02-28,S01,Crime City,Crime Drama,45
3192,2025-02-28,S13,True Crime Files,Documentary,50
3193,2025-06-21,S11,Real Life Diaries,Reality TV,40
3193,2025-06-21,S12,Love Island Nairobi,Reality TV,45
3194,2025-03-04,S10,Little Explorers,Kids,18
3195,2025-05-15,S06,Space Frontier,Sci-Fi,55
3195,2025-05-15,S07,Galactic Wars,Sci-Fi,60
3196,2025-06-26,S05,Office Antics,Sitcom,22
3196,2025-06-26,S09,Toon Town,Kids,20
3196,2025-06-26,S11,Real Life Diaries,Reality TV,40
3196,2025-06-26,S14,Parenting Unscripted,Reality TV,35
3197,2025-05-21,S01,Crime City,Crime Drama,45
3197,2025-05-21,S13,True Crime Files,Documentary,50
3198,2025-01-18,S12,Love Island Nairobi,Reality TV,45
3198,2025-01-18,S03,Silent Witness Redux,Crime Drama,42
3199,2025-01-10,S09,Toon Town,Kids,20
3199,2025-01-10,S10,Little Explorers,Kids,18
3200,2025-05-03,S08,Time Anomaly,Sci-Fi,48
3200,2025-05-03,S12,Love Island Nairobi,Reality TV,45
3200,2025-05-03,S05,Office Antics,Sitcom,22
3200,2025-05-03,S06,Space Frontier,Sci-Fi,55
3201,2025-03-02,S04,Laugh Track,Sitcom,25
3201,2025-03-02,S05,Office Antics,Sitcom,22
3202,2025-03-18,S11,Real Life Diaries,Reality TV,40
3202,2025-03-18,S12,Love Island Nairobi,Reality TV,45
3202,2025-03-18,S15,Cooking Masters,Reality TV,38
3203,2025-06-29,S06,Space Frontier,Sci-Fi,55
3203,2025-06-29,S07,Galactic Wars,Sci-Fi,60
3204,2025-03-01,S14,Parenting Unscripted,Reality TV,35
3204,2025-03-01,S08,Time Anomaly,Sci-Fi,48
3204,2025-03-01,S01,Crime City,Crime Drama,45
3204,2025-03-01,S11,Real Life Diaries,Reality TV,40
3205,2025-01-28,S06,Space Frontier,Sci-Fi,55
3205,2025-01-28,S15,Cooking Masters,Reality TV,38
