order_id,order_date,customer_id,sku,product_name,category,quantity,unit_price_kes
4618,2025-04-23,2,F06,Resistance Bands Set,Fitness,1,1500
4619,2025-01-12,64,E01,Phone Case,Electronics,2,800
4619,2025-01-12,64,E02,Screen Protector,Electronics,1,350
4620,2025-03-23,162,O04,Mechanical Keyboard,Office,1,5200
4621,2025-04-09,806,O02,Wireless Mouse,Office,1,1400
4622,2025-02-05,558,P01,Digital Camera,Photography,1,45000
4622,2025-02-05,558,P02,Memory Card 128GB,Photography,1,2200
4622,2025-02-05,558,P03,Camera Bag,Photography,2,3800
4623,2025-05-01,1364,H04,Blender,Home & Kitchen,1,4800
4623,2025-05-01,1364,E10,Laptop Sleeve,Electronics,1,1800
4623,2025-05-01,1364,H05,Travel Mug,Home & Kitchen,1,900
4624,2025-03-28,97,E04,Fast Phone Charger,Electronics,1,1200
4624,2025-03-28,97,E05,Power Bank 10000mAh,Electronics,1,2800
4625,2025-05-24,1008,E08,Smartwatch Replacement Band,Electronics,1,900
4626,2025-05-01,424,F06,Resistance Bands Set,Fitness,1,1500
4626,2025-05-01,424,E10,Laptop Sleeve,Electronics,1,1800
4626,2025-05-01,424,E03,Wireless Earphones,Electronics,2,3500
4627,2025-01-05,1073,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4628,2025-06-06,509,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4629,2025-06-14,406,E01,Phone Case,Electronics,1,800
4629,2025-06-14,406,E02,Screen Protector,Electronics,2,350
4629,2025-06-14,406,E04,Fast Phone Charger,Electronics,1,1200
4629,2025-06-14,406,H04,Blender,Home & Kitchen,1,4800
4630,2025-06-23,1379,O01,Laptop Bag,Office,2,3200
4630,2025-06-23,1379,O02,Wireless Mouse,Office,1,1400
4630,2025-06-23,1379,O03,Laptop Stand,Office,1,2100
4631,2025-01-31,641,F03,Sports Water Bottle,Fitness,1,700
4631,2025-01-31,641,P03,Camera Bag,Photography,1,3800
4631,2025-01-31,641,O06,Notebook & Pen Set,Office,1,600
4631,2025-01-31,641,O02,Wireless Mouse,Office,1,1400
4632,2025-03-27,1076,F04,Fitness Tracker,Fitness,1,4500
4632,2025-03-27,1076,F03,Sports Water Bottle,Fitness,1,700
4633,2025-03-07,1271,H01,Coffee Maker,Home & Kitchen,1,5500
4633,2025-03-07,1271,H02,Coffee Pods (Pack of 20),Home & Kitchen,2,1200
4633,2025-03-07,1271,H05,Travel Mug,Home & Kitchen,1,900
4633,2025-03-07,1271,E07,Smartwatch,Electronics,1,6500
4634,2025-06-17,1005,E04,Fast Phone Charger,Electronics,2,1200
4635,2025-01-31,1078,F07,Gym Bag,Fitness,1,2600
4635,2025-01-31,1078,F05,Yoga Mat,Fitness,1,2200
4636,2025-02-03,1420,F07,Gym Bag,Fitness,1,2600
4636,2025-02-03,1420,F05,Yoga Mat,Fitness,1,2200
4637,2025-03-25,790,F01,Running Shoes,Fitness,1,7500
4637,2025-03-25,790,F02,Running Socks (3-Pack),Fitness,1,950
4638,2025-01-09,610,E07,Smartwatch,Electronics,1,6500
4638,2025-01-09,610,E08,Smartwatch Replacement Band,Electronics,1,900
4639,2025-04-03,1698,F02,Running Socks (3-Pack),Fitness,1,950
4640,2025-04-12,1624,H03,Electric Kettle,Home & Kitchen,1,3200
4640,2025-04-12,1624,H06,Tea Infuser,Home & Kitchen,1,450
4641,2025-02-13,1588,E04,Fast Phone Charger,Electronics,1,1200
4641,2025-02-13,1588,E05,Power Bank 10000mAh,Electronics,2,2800
4641,2025-02-13,1588,E09,USB-C Cable,Electronics,1,450
4642,2025-02-03,1310,H01,Coffee Maker,Home & Kitchen,1,5500
4642,2025-02-03,1310,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4643,2025-02-28,948,E04,Fast Phone Charger,Electronics,1,1200
4643,2025-02-28,948,E09,USB-C Cable,Electronics,1,450
4643,2025-02-28,948,H06,Tea Infuser,Home & Kitchen,1,450
4643,2025-02-28,948,H04,Blender,Home & Kitchen,2,4800
4644,2025-05-12,688,E04,Fast Phone Charger,Electronics,1,1200
4644,2025-05-12,688,E05,Power Bank 10000mAh,Electronics,1,2800
4645,2025-06-04,779,E01,Phone Case,Electronics,1,800
4646,2025-06-24,365,F06,Resistance Bands Set,Fitness,1,1500
4647,2025-03-19,441,F07,Gym Bag,Fitness,1,2600
4647,2025-03-19,441,F05,Yoga Mat,Fitness,1,2200
4648,2025-06-10,72,E07,Smartwatch,Electronics,1,6500
4649,2025-03-05,458,E06,Bluetooth Speaker,Electronics,2,4200
4650,2025-05-19,1061,E04,Fast Phone Charger,Electronics,1,1200
4651,2025-04-09,42,F07,Gym Bag,Fitness,1,2600
4651,2025-04-09,42,F05,Yoga Mat,Fitness,1,2200
4651,2025-04-09,42,F06,Resistance Bands Set,Fitness,1,1500
4652,2025-05-15,913,E07,Smartwatch,Electronics,1,6500
4653,2025-03-13,575,F07,Gym Bag,Fitness,1,2600
4653,2025-03-13,575,F05,Yoga Mat,Fitness,1,2200
4654,2025-02-13,275,P02,Memory Card 128GB,Photography,1,2200
4654,2025-02-13,275,O02,Wireless Mouse,Office,1,1400
4654,2025-02-13,275,E03,Wireless Earphones,Electronics,1,3500
4655,2025-02-16,1074,P02,Memory Card 128GB,Photography,2,2200
4655,2025-02-16,1074,F05,Yoga Mat,Fitness,1,2200
4655,2025-02-16,1074,E05,Power Bank 10000mAh,Electronics,1,2800
4656,2025-05-14,712,F05,Yoga Mat,Fitness,1,2200
4657,2025-06-03,1393,E04,Fast Phone Charger,Electronics,1,1200
4657,2025-06-03,1393,E05,Power Bank 10000mAh,Electronics,1,2800
4658,2025-05-14,4,F01,Running Shoes,Fitness,1,7500
4659,2025-05-26,1012,F01,Running Shoes,Fitness,1,7500
4660,2025-04-02,1030,F07,Gym Bag,Fitness,1,2600
4660,2025-04-02,1030,F05,Yoga Mat,Fitness,1,2200
4661,2025-05-16,342,H05,Travel Mug,Home & Kitchen,1,900
4662,2025-02-13,1097,O01,Laptop Bag,Office,1,3200
4662,2025-02-13,1097,O02,Wireless Mouse,Office,1,1400
4662,2025-02-13,1097,O03,Laptop Stand,Office,1,2100
4663,2025-05-19,1609,E07,Smartwatch,Electronics,1,6500
4664,2025-01-09,1469,E07,Smartwatch,Electronics,1,6500
4664,2025-01-09,1469,E08,Smartwatch Replacement Band,Electronics,1,900
4664,2025-01-09,1469,O03,Laptop Stand,Office,1,2100
4665,2025-01-11,1427,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4666,2025-01-24,426,O02,Wireless Mouse,Office,1,1400
4667,2025-04-28,895,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4668,2025-04-09,1440,F07,Gym Bag,Fitness,1,2600
4668,2025-04-09,1440,F05,Yoga Mat,Fitness,1,2200
4669,2025-03-11,780,E04,Fast Phone Charger,Electronics,1,1200
4669,2025-03-11,780,E05,Power Bank 10000mAh,Electronics,1,2800
4669,2025-03-11,780,E10,Laptop Sleeve,Electronics,1,1800
4670,2025-04-09,271,E01,Phone Case,Electronics,1,800
4670,2025-04-09,271,E02,Screen Protector,Electronics,1,350
4670,2025-04-09,271,E04,Fast Phone Charger,Electronics,1,1200
4671,2025-04-25,915,H07,Milk Frother,Home & Kitchen,1,1100
4671,2025-04-25,915,F03,Sports Water Bottle,Fitness,1,700
4671,2025-04-25,915,P01,Digital Camera,Photography,1,45000
4672,2025-05-09,1763,H03,Electric Kettle,Home & Kitchen,1,3200
4672,2025-05-09,1763,H06,Tea Infuser,Home & Kitchen,1,450
4673,2025-04-20,139,F05,Yoga Mat,Fitness,1,2200
4674,2025-03-25,233,E01,Phone Case,Electronics,1,800
4674,2025-03-25,233,E02,Screen Protector,Electronics,1,350
4674,2025-03-25,233,E04,Fast Phone Charger,Electronics,1,1200
4675,2025-04-17,1445,E07,Smartwatch,Electronics,1,6500
4675,2025-04-17,1445,E08,Smartwatch Replacement Band,Electronics,1,900
4676,2025-04-03,569,E07,Smartwatch,Electronics,2,6500
4676,2025-04-03,569,E08,Smartwatch Replacement Band,Electronics,1,900
4676,2025-04-03,569,H07,Milk Frother,Home & Kitchen,1,1100
4677,2025-03-22,519,E07,Smartwatch,Electronics,1,6500
4677,2025-03-22,519,E08,Smartwatch Replacement Band,Electronics,1,900
4678,2025-01-11,1222,E04,Fast Phone Charger,Electronics,1,1200
4678,2025-01-11,1222,E05,Power Bank 10000mAh,Electronics,1,2800
4678,2025-01-11,1222,E09,USB-C Cable,Electronics,1,450
4679,2025-02-21,1571,O05,Desk Lamp,Office,1,1800
4679,2025-02-21,1571,F05,Yoga Mat,Fitness,1,2200
4679,2025-02-21,1571,P05,Extra Camera Battery,Photography,1,2600
4680,2025-03-31,953,P03,Camera Bag,Photography,1,3800
4681,2025-03-03,1099,H01,Coffee Maker,Home & Kitchen,1,5500
4681,2025-03-03,1099,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4682,2025-03-31,1108,E10,Laptop Sleeve,Electronics,1,1800
4683,2025-02-25,252,P01,Digital Camera,Photography,1,45000
4683,2025-02-25,252,O01,Laptop Bag,Office,2,3200
4683,2025-02-25,252,H06,Tea Infuser,Home & Kitchen,1,450
4683,2025-02-25,252,F06,Resistance Bands Set,Fitness,1,1500
4684,2025-04-03,747,P03,Camera Bag,Photography,1,3800
4685,2025-05-18,651,O01,Laptop Bag,Office,1,3200
4685,2025-05-18,651,O02,Wireless Mouse,Office,1,1400
4685,2025-05-18,651,O03,Laptop Stand,Office,1,2100
4686,2025-06-15,1632,F01,Running Shoes,Fitness,1,7500
4686,2025-06-15,1632,P01,Digital Camera,Photography,1,45000
4686,2025-06-15,1632,E07,Smartwatch,Electronics,1,6500
4686,2025-06-15,1632,F05,Yoga Mat,Fitness,2,2200
4687,2025-04-24,1638,F01,Running Shoes,Fitness,1,7500
4687,2025-04-24,1638,F02,Running Socks (3-Pack),Fitness,1,950
4688,2025-05-30,623,F04,Fitness Tracker,Fitness,1,4500
4688,2025-05-30,623,F03,Sports Water Bottle,Fitness,1,700
4688,2025-05-30,623,E07,Smartwatch,Electronics,1,6500
4689,2025-01-07,25,H01,Coffee Maker,Home & Kitchen,1,5500
4689,2025-01-07,25,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4690,2025-02-14,639,E03,Wireless Earphones,Electronics,1,3500
4691,2025-05-13,1205,E01,Phone Case,Electronics,1,800
4691,2025-05-13,1205,P05,Extra Camera Battery,Photography,1,2600
4691,2025-05-13,1205,E02,Screen Protector,Electronics,1,350
4691,2025-05-13,1205,O01,Laptop Bag,Office,1,3200
4692,2025-01-10,654,H03,Electric Kettle,Home & Kitchen,1,3200
4692,2025-01-10,654,H06,Tea Infuser,Home & Kitchen,1,450
4693,2025-03-11,334,P03,Camera Bag,Photography,1,3800
4693,2025-03-11,334,H04,Blender,Home & Kitchen,1,4800
4693,2025-03-11,334,E06,Bluetooth Speaker,Electronics,2,4200
4694,2025-03-20,800,F01,Running Shoes,Fitness,1,7500
4694,2025-03-20,800,F02,Running Socks (3-Pack),Fitness,1,950
4694,2025-03-20,800,F03,Sports Water Bottle,Fitness,1,700
4695,2025-02-01,770,H03,Electric Kettle,Home & Kitchen,1,3200
4695,2025-02-01,770,H06,Tea Infuser,Home & Kitchen,1,450
4696,2025-05-09,1452,E04,Fast Phone Charger,Electronics,1,1200
4697,2025-05-27,1760,E07,Smartwatch,Electronics,2,6500
4697,2025-05-27,1760,E08,Smartwatch Replacement Band,Electronics,1,900
4698,2025-02-19,569,F01,Running Shoes,Fitness,1,7500
4698,2025-02-19,569,F02,Running Socks (3-Pack),Fitness,1,950
4699,2025-04-14,600,H07,Milk Frother,Home & Kitchen,1,1100
4699,2025-04-14,600,F04,Fitness Tracker,Fitness,1,4500
4699,2025-04-14,600,H04,Blender,Home & Kitchen,1,4800
4699,2025-04-14,600,O02,Wireless Mouse,Office,1,1400
4700,2025-03-08,1100,F07,Gym Bag,Fitness,1,2600
4700,2025-03-08,1100,F05,Yoga Mat,Fitness,1,2200
4700,2025-03-08,1100,F06,Resistance Bands Set,Fitness,1,1500
4700,2025-03-08,1100,E02,Screen Protector,Electronics,1,350
4701,2025-02-28,1530,O03,Laptop Stand,Office,1,2100
4702,2025-05-13,441,P03,Camera Bag,Photography,1,3800
4702,2025-05-13,441,E07,Smartwatch,Electronics,1,6500
4702,2025-05-13,441,P02,Memory Card 128GB,Photography,1,2200
4702,2025-05-13,441,E09,USB-C Cable,Electronics,1,450
4703,2025-05-29,719,P01,Digital Camera,Photography,1,45000
4703,2025-05-29,719,F01,Running Shoes,Fitness,1,7500
4704,2025-05-27,1746,F05,Yoga Mat,Fitness,1,2200
4704,2025-05-27,1746,P01,Digital Camera,Photography,1,45000
4704,2025-05-27,1746,F01,Running Shoes,Fitness,1,7500
4704,2025-05-27,1746,O05,Desk Lamp,Office,1,1800
4705,2025-02-20,221,E04,Fast Phone Charger,Electronics,2,1200
4705,2025-02-20,221,E05,Power Bank 10000mAh,Electronics,1,2800
4705,2025-02-20,221,E09,USB-C Cable,Electronics,1,450
4706,2025-05-17,1645,P04,Tripod,Photography,1,3200
4707,2025-05-12,1221,F02,Running Socks (3-Pack),Fitness,1,950
4708,2025-03-08,650,H01,Coffee Maker,Home & Kitchen,1,5500
4708,2025-03-08,650,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4708,2025-03-08,650,O05,Desk Lamp,Office,2,1800
4709,2025-01-16,1399,E01,Phone Case,Electronics,1,800
4709,2025-01-16,1399,E02,Screen Protector,Electronics,1,350
4710,2025-04-02,745,P01,Digital Camera,Photography,1,45000
4710,2025-04-02,745,P02,Memory Card 128GB,Photography,2,2200
4710,2025-04-02,745,P03,Camera Bag,Photography,1,3800
4711,2025-03-19,1410,E08,Smartwatch Replacement Band,Electronics,1,900
4712,2025-04-24,1497,P02,Memory Card 128GB,Photography,1,2200
4712,2025-04-24,1497,O01,Laptop Bag,Office,1,3200
4712,2025-04-24,1497,F05,Yoga Mat,Fitness,1,2200
4713,2025-03-31,1271,H03,Electric Kettle,Home & Kitchen,1,3200
4713,2025-03-31,1271,H06,Tea Infuser,Home & Kitchen,1,450
4714,2025-06-17,388,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4714,2025-06-17,388,P05,Extra Camera Battery,Photography,2,2600
4714,2025-06-17,388,O02,Wireless Mouse,Office,2,1400
4714,2025-06-17,388,P02,Memory Card 128GB,Photography,1,2200
4715,2025-02-11,1309,P01,Digital Camera,Photography,1,45000
4715,2025-02-11,1309,P02,Memory Card 128GB,Photography,1,2200
4715,2025-02-11,1309,P03,Camera Bag,Photography,1,3800
4716,2025-04-25,270,P01,Digital Camera,Photography,1,45000
4717,2025-06-01,666,P02,Memory Card 128GB,Photography,1,2200
4718,2025-01-01,218,E10,Laptop Sleeve,Electronics,1,1800
4719,2025-05-18,1348,O02,Wireless Mouse,Office,1,1400
4719,2025-05-18,1348,P03,Camera Bag,Photography,1,3800
4720,2025-02-28,982,F01,Running Shoes,Fitness,1,7500
4720,2025-02-28,982,F02,Running Socks (3-Pack),Fitness,2,950
4721,2025-05-28,80,P03,Camera Bag,Photography,1,3800
4722,2025-04-09,407,E02,Screen Protector,Electronics,2,350
4722,2025-04-09,407,E10,Laptop Sleeve,Electronics,1,1800
4722,2025-04-09,407,E07,Smartwatch,Electronics,1,6500
4723,2025-05-19,1750,F04,Fitness Tracker,Fitness,1,4500
4723,2025-05-19,1750,F03,Sports Water Bottle,Fitness,1,700
4724,2025-06-10,1063,E01,Phone Case,Electronics,1,800
4724,2025-06-10,1063,E02,Screen Protector,Electronics,1,350
4724,2025-06-10,1063,E04,Fast Phone Charger,Electronics,1,1200
4725,2025-03-03,200,E07,Smartwatch,Electronics,1,6500
4725,2025-03-03,200,E08,Smartwatch Replacement Band,Electronics,1,900
4726,2025-01-03,1465,H05,Travel Mug,Home & Kitchen,1,900
4726,2025-01-03,1465,E03,Wireless Earphones,Electronics,2,3500
4727,2025-01-19,1566,H03,Electric Kettle,Home & Kitchen,1,3200
4727,2025-01-19,1566,E01,Phone Case,Electronics,2,800
4727,2025-01-19,1566,H07,Milk Frother,Home & Kitchen,1,1100
4727,2025-01-19,1566,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4728,2025-02-15,1609,F07,Gym Bag,Fitness,1,2600
4728,2025-02-15,1609,F05,Yoga Mat,Fitness,1,2200
4728,2025-02-15,1609,F06,Resistance Bands Set,Fitness,2,1500
4729,2025-01-28,138,E06,Bluetooth Speaker,Electronics,1,4200
4730,2025-05-08,1297,E08,Smartwatch Replacement Band,Electronics,1,900
4731,2025-04-23,1107,E07,Smartwatch,Electronics,1,6500
4731,2025-04-23,1107,E08,Smartwatch Replacement Band,Electronics,1,900
4732,2025-06-16,252,O01,Laptop Bag,Office,1,3200
4732,2025-06-16,252,F01,Running Shoes,Fitness,1,7500
4733,2025-02-23,752,H03,Electric Kettle,Home & Kitchen,1,3200
4733,2025-02-23,752,H06,Tea Infuser,Home & Kitchen,1,450
4733,2025-02-23,752,E01,Phone Case,Electronics,2,800
4734,2025-02-21,1394,F04,Fitness Tracker,Fitness,1,4500
4734,2025-02-21,1394,F03,Sports Water Bottle,Fitness,1,700
4735,2025-06-02,544,E09,USB-C Cable,Electronics,1,450
4736,2025-05-11,592,F07,Gym Bag,Fitness,1,2600
4736,2025-05-11,592,F05,Yoga Mat,Fitness,1,2200
4736,2025-05-11,592,F06,Resistance Bands Set,Fitness,2,1500
4737,2025-06-04,311,H07,Milk Frother,Home & Kitchen,1,1100
4737,2025-06-04,311,O05,Desk Lamp,Office,1,1800
4738,2025-02-01,1575,P04,Tripod,Photography,2,3200
4739,2025-05-09,1307,E01,Phone Case,Electronics,2,800
4739,2025-05-09,1307,E06,Bluetooth Speaker,Electronics,1,4200
4739,2025-05-09,1307,E08,Smartwatch Replacement Band,Electronics,1,900
4740,2025-05-17,431,O06,Notebook & Pen Set,Office,1,600
4740,2025-05-17,431,H05,Travel Mug,Home & Kitchen,1,900
4740,2025-05-17,431,E04,Fast Phone Charger,Electronics,1,1200
4740,2025-05-17,431,E05,Power Bank 10000mAh,Electronics,1,2800
4741,2025-04-07,1761,E10,Laptop Sleeve,Electronics,2,1800
4742,2025-05-25,290,O01,Laptop Bag,Office,1,3200
4742,2025-05-25,290,O02,Wireless Mouse,Office,1,1400
4742,2025-05-25,290,O03,Laptop Stand,Office,1,2100
4742,2025-05-25,290,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4743,2025-01-09,1667,H01,Coffee Maker,Home & Kitchen,2,5500
4743,2025-01-09,1667,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4744,2025-04-27,995,H06,Tea Infuser,Home & Kitchen,1,450
4745,2025-01-08,1572,E01,Phone Case,Electronics,1,800
4745,2025-01-08,1572,P01,Digital Camera,Photography,1,45000
4745,2025-01-08,1572,E10,Laptop Sleeve,Electronics,2,1800
4746,2025-02-26,766,E04,Fast Phone Charger,Electronics,1,1200
4746,2025-02-26,766,E05,Power Bank 10000mAh,Electronics,1,2800
4747,2025-02-01,1580,E08,Smartwatch Replacement Band,Electronics,1,900
4747,2025-02-01,1580,P04,Tripod,Photography,1,3200
4747,2025-02-01,1580,P01,Digital Camera,Photography,1,45000
4748,2025-01-31,1056,F04,Fitness Tracker,Fitness,1,4500
4749,2025-06-15,759,E07,Smartwatch,Electronics,2,6500
4749,2025-06-15,759,E08,Smartwatch Replacement Band,Electronics,1,900
4750,2025-05-08,1073,P01,Digital Camera,Photography,1,45000
4750,2025-05-08,1073,F06,Resistance Bands Set,Fitness,2,1500
4750,2025-05-08,1073,E10,Laptop Sleeve,Electronics,1,1800
4750,2025-05-08,1073,H05,Travel Mug,Home & Kitchen,1,900
4751,2025-03-22,620,F03,Sports Water Bottle,Fitness,1,700
4751,2025-03-22,620,H01,Coffee Maker,Home & Kitchen,1,5500
4751,2025-03-22,620,P01,Digital Camera,Photography,1,45000
4751,2025-03-22,620,E02,Screen Protector,Electronics,1,350
4752,2025-02-16,769,E04,Fast Phone Charger,Electronics,1,1200
4752,2025-02-16,769,E05,Power Bank 10000mAh,Electronics,1,2800
4752,2025-02-16,769,F05,Yoga Mat,Fitness,1,2200
4752,2025-02-16,769,P05,Extra Camera Battery,Photography,1,2600
4753,2025-06-12,450,E07,Smartwatch,Electronics,1,6500
4753,2025-06-12,450,E08,Smartwatch Replacement Band,Electronics,1,900
4754,2025-02-22,681,P02,Memory Card 128GB,Photography,1,2200
4755,2025-03-25,844,E02,Screen Protector,Electronics,1,350
4755,2025-03-25,844,H03,Electric Kettle,Home & Kitchen,1,3200
4756,2025-04-22,1361,P03,Camera Bag,Photography,1,3800
4756,2025-04-22,1361,F02,Running Socks (3-Pack),Fitness,1,950
4756,2025-04-22,1361,F05,Yoga Mat,Fitness,1,2200
4757,2025-01-18,344,H05,Travel Mug,Home & Kitchen,1,900
4758,2025-02-09,896,P01,Digital Camera,Photography,1,45000
4759,2025-05-07,1686,E01,Phone Case,Electronics,1,800
4759,2025-05-07,1686,E02,Screen Protector,Electronics,1,350
4759,2025-05-07,1686,O05,Desk Lamp,Office,1,1800
4760,2025-04-25,476,E01,Phone Case,Electronics,1,800
4760,2025-04-25,476,E02,Screen Protector,Electronics,1,350
4761,2025-04-03,1687,O01,Laptop Bag,Office,1,3200
4762,2025-05-22,530,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4762,2025-05-22,530,E10,Laptop Sleeve,Electronics,1,1800
4763,2025-04-14,929,P03,Camera Bag,Photography,1,3800
4763,2025-04-14,929,O03,Laptop Stand,Office,1,2100
4763,2025-04-14,929,E05,Power Bank 10000mAh,Electronics,1,2800
4763,2025-04-14,929,H05,Travel Mug,Home & Kitchen,1,900
4764,2025-06-08,465,O01,Laptop Bag,Office,1,3200
4764,2025-06-08,465,O02,Wireless Mouse,Office,1,1400
4764,2025-06-08,465,O03,Laptop Stand,Office,1,2100
4765,2025-03-02,3,F01,Running Shoes,Fitness,1,7500
4765,2025-03-02,3,F02,Running Socks (3-Pack),Fitness,1,950
4766,2025-02-19,1730,E07,Smartwatch,Electronics,1,6500
4766,2025-02-19,1730,E08,Smartwatch Replacement Band,Electronics,1,900
4767,2025-02-15,17,H05,Travel Mug,Home & Kitchen,1,900
4767,2025-02-15,17,E07,Smartwatch,Electronics,1,6500
4767,2025-02-15,17,P03,Camera Bag,Photography,1,3800
4767,2025-02-15,17,E10,Laptop Sleeve,Electronics,1,1800
4768,2025-03-21,393,F04,Fitness Tracker,Fitness,1,4500
4768,2025-03-21,393,F03,Sports Water Bottle,Fitness,2,700
4769,2025-04-21,290,E05,Power Bank 10000mAh,Electronics,1,2800
4769,2025-04-21,290,P01,Digital Camera,Photography,1,45000
4769,2025-04-21,290,P03,Camera Bag,Photography,1,3800
4770,2025-01-23,46,H01,Coffee Maker,Home & Kitchen,1,5500
4770,2025-01-23,46,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4771,2025-02-28,1118,P01,Digital Camera,Photography,1,45000
4771,2025-02-28,1118,P02,Memory Card 128GB,Photography,1,2200
4771,2025-02-28,1118,P03,Camera Bag,Photography,1,3800
4772,2025-04-27,773,H01,Coffee Maker,Home & Kitchen,1,5500
4772,2025-04-27,773,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4773,2025-01-23,243,H03,Electric Kettle,Home & Kitchen,2,3200
4773,2025-01-23,243,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4773,2025-01-23,243,O06,Notebook & Pen Set,Office,1,600
4774,2025-03-09,280,H05,Travel Mug,Home & Kitchen,2,900
4775,2025-06-02,544,F04,Fitness Tracker,Fitness,2,4500
4775,2025-06-02,544,F03,Sports Water Bottle,Fitness,1,700
4776,2025-05-28,40,H04,Blender,Home & Kitchen,1,4800
4776,2025-05-28,40,H07,Milk Frother,Home & Kitchen,1,1100
4776,2025-05-28,40,F01,Running Shoes,Fitness,1,7500
4777,2025-05-15,209,O04,Mechanical Keyboard,Office,1,5200
4777,2025-05-15,209,E07,Smartwatch,Electronics,1,6500
4777,2025-05-15,209,E09,USB-C Cable,Electronics,1,450
4778,2025-01-28,142,E10,Laptop Sleeve,Electronics,1,1800
4779,2025-03-07,1785,F07,Gym Bag,Fitness,1,2600
4779,2025-03-07,1785,F05,Yoga Mat,Fitness,1,2200
4779,2025-03-07,1785,F06,Resistance Bands Set,Fitness,1,1500
4780,2025-03-13,33,O06,Notebook & Pen Set,Office,1,600
4781,2025-04-04,1287,E01,Phone Case,Electronics,1,800
4781,2025-04-04,1287,E02,Screen Protector,Electronics,1,350
4782,2025-04-23,1226,F01,Running Shoes,Fitness,1,7500
4782,2025-04-23,1226,F02,Running Socks (3-Pack),Fitness,1,950
4782,2025-04-23,1226,F03,Sports Water Bottle,Fitness,1,700
4783,2025-06-19,1468,E07,Smartwatch,Electronics,1,6500
4784,2025-04-12,233,F04,Fitness Tracker,Fitness,2,4500
4784,2025-04-12,233,E05,Power Bank 10000mAh,Electronics,1,2800
4784,2025-04-12,233,F02,Running Socks (3-Pack),Fitness,1,950
4785,2025-01-30,80,F01,Running Shoes,Fitness,1,7500
4785,2025-01-30,80,F02,Running Socks (3-Pack),Fitness,1,950
4786,2025-01-25,1317,E07,Smartwatch,Electronics,1,6500
4786,2025-01-25,1317,E08,Smartwatch Replacement Band,Electronics,1,900
4787,2025-05-28,410,E01,Phone Case,Electronics,1,800
4787,2025-05-28,410,P02,Memory Card 128GB,Photography,1,2200
4787,2025-05-28,410,E10,Laptop Sleeve,Electronics,1,1800
4788,2025-03-18,1685,F01,Running Shoes,Fitness,1,7500
4788,2025-03-18,1685,F02,Running Socks (3-Pack),Fitness,1,950
4788,2025-03-18,1685,P05,Extra Camera Battery,Photography,1,2600
4789,2025-05-13,888,O02,Wireless Mouse,Office,1,1400
4790,2025-05-24,279,H01,Coffee Maker,Home & Kitchen,1,5500
4790,2025-05-24,279,H02,Coffee Pods (Pack of 20),Home & Kitchen,2,1200
4791,2025-01-20,554,E06,Bluetooth Speaker,Electronics,1,4200
4792,2025-02-22,1216,H03,Electric Kettle,Home & Kitchen,1,3200
4792,2025-02-22,1216,H06,Tea Infuser,Home & Kitchen,1,450
4793,2025-04-28,1064,H05,Travel Mug,Home & Kitchen,1,900
4793,2025-04-28,1064,O06,Notebook & Pen Set,Office,1,600
4794,2025-03-22,1273,P01,Digital Camera,Photography,1,45000
4794,2025-03-22,1273,P02,Memory Card 128GB,Photography,1,2200
4794,2025-03-22,1273,P03,Camera Bag,Photography,2,3800
4795,2025-01-11,743,E01,Phone Case,Electronics,1,800
4795,2025-01-11,743,E02,Screen Protector,Electronics,1,350
4796,2025-05-31,1131,O06,Notebook & Pen Set,Office,1,600
4797,2025-04-29,548,E05,Power Bank 10000mAh,Electronics,1,2800
4798,2025-04-08,1130,P01,Digital Camera,Photography,1,45000
4798,2025-04-08,1130,F05,Yoga Mat,Fitness,1,2200
4798,2025-04-08,1130,F02,Running Socks (3-Pack),Fitness,1,950
4798,2025-04-08,1130,F06,Resistance Bands Set,Fitness,1,1500
4799,2025-01-03,164,O01,Laptop Bag,Office,1,3200
4799,2025-01-03,164,O02,Wireless Mouse,Office,1,1400
4799,2025-01-03,164,O03,Laptop Stand,Office,1,2100
4800,2025-03-11,1167,H07,Milk Frother,Home & Kitchen,1,1100
4800,2025-03-11,1167,O03,Laptop Stand,Office,1,2100
4801,2025-06-03,1624,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
4802,2025-01-09,337,F07,Gym Bag,Fitness,1,2600
4802,2025-01-09,337,F05,Yoga Mat,Fitness,1,2200
4802,2025-01-09,337,F06,Resistance Bands Set,Fitness,1,1500
