basket_id,transaction_date,item_id,item_name,category,unit_price_kes
3363,2025-02-26,G08,Pasta,Pantry,120
3363,2025-02-26,G17,Baby Formula,Baby Care,1500
3363,2025-02-26,G12,Salsa Dip,Snacks,200
3364,2025-06-09,G18,Rice 2kg,Pantry,250
3364,2025-06-09,G12,Salsa Dip,Snacks,200
3364,2025-06-09,G16,Baby Wipes,Baby Care,350
3365,2025-06-28,G09,Tomato Sauce,Pantry,90
3365,2025-06-28,G07,Sugar 1kg,Pantry,150
3366,2025-05-27,G05,Coffee,Beverages,450
3366,2025-05-27,G07,Sugar 1kg,Pantry,150
3367,2025-04-03,G12,Salsa Dip,Snacks,200
3367,2025-04-03,G02,Butter,Dairy,180
3367,2025-04-03,G17,Baby Formula,Baby Care,1500
3367,2025-04-03,G18,Rice 2kg,Pantry,250
3368,2025-06-04,G16,Baby Wipes,Baby Care,350
3368,2025-06-04,G14,Baby Diapers,Baby Care,1200
3369,2025-04-12,G18,Rice 2kg,Pantry,250
3369,2025-04-12,G19,Cooking Oil 1L,Pantry,300
3369,2025-04-12,G20,Onions 1kg,Produce,80
3370,2025-01-16,G08,Pasta,Pantry,120
3371,2025-01-08,G14,Baby Diapers,Baby Care,1200
3371,2025-01-08,G15,Beer (6-Pack),Alcohol,800
3372,2025-04-26,G14,Baby Diapers,Baby Care,1200
3372,2025-04-26,G15,Beer (6-Pack),Alcohol,800
3372,2025-04-26,G17,Baby Formula,Baby Care,1500
3373,2025-03-05,G19,Cooking Oil 1L,Pantry,300
3373,2025-03-05,G13,Soda 2L,Beverages,150
3374,2025-03-13,G11,Potato Chips,Snacks,150
3374,2025-03-13,G12,Salsa Dip,Snacks,200
3375,2025-01-10,G01,White Bread,Bakery,60
3375,2025-01-10,G02,Butter,Dairy,180
3375,2025-01-10,G03,Milk 1L,Dairy,120
3376,2025-04-11,G08,Pasta,Pantry,120
3376,2025-04-11,G09,Tomato Sauce,Pantry,90
3377,2025-05-31,G11,Potato Chips,Snacks,150
3377,2025-05-31,G12,Salsa Dip,Snacks,200
3377,2025-05-31,G13,Soda 2L,Beverages,150
3377,2025-05-31,G15,Beer (6-Pack),Alcohol,800
3378,2025-05-24,G15,Beer (6-Pack),Alcohol,800
3378,2025-05-24,G06,Tea Leaves,Beverages,200
3379,2025-02-27,G05,Coffee,Beverages,450
3379,2025-02-27,G07,Sugar 1kg,Pantry,150
3380,2025-06-18,G09,Tomato Sauce,Pantry,90
3380,2025-06-18,G20,Onions 1kg,Produce,80
3380,2025-06-18,G13,Soda 2L,Beverages,150
3381,2025-06-01,G16,Baby Wipes,Baby Care,350
3381,2025-06-01,G14,Baby Diapers,Baby Care,1200
3382,2025-06-26,G01,White Bread,Bakery,60
3382,2025-06-26,G02,Butter,Dairy,180
3382,2025-06-26,G03,Milk 1L,Dairy,120
3383,2025-03-18,G06,Tea Leaves,Beverages,200
3383,2025-03-18,G12,Salsa Dip,Snacks,200
3383,2025-03-18,G16,Baby Wipes,Baby Care,350
3384,2025-03-08,G18,Rice 2kg,Pantry,250
3384,2025-03-08,G19,Cooking Oil 1L,Pantry,300
3384,2025-03-08,G20,Onions 1kg,Produce,80
3384,2025-03-08,G17,Baby Formula,Baby Care,1500
3385,2025-04-13,G09,Tomato Sauce,Pantry,90
3385,2025-04-13,G05,Coffee,Beverages,450
3385,2025-04-13,G15,Beer (6-Pack),Alcohol,800
3385,2025-04-13,G16,Baby Wipes,Baby Care,350
3386,2025-04-18,G16,Baby Wipes,Baby Care,350
3386,2025-04-18,G14,Baby Diapers,Baby Care,1200
3387,2025-05-04,G08,Pasta,Pantry,120
3387,2025-05-04,G09,Tomato Sauce,Pantry,90
3387,2025-05-04,G10,Parmesan Cheese,Dairy,400
3388,2025-05-20,G05,Coffee,Beverages,450
3388,2025-05-20,G07,Sugar 1kg,Pantry,150
3389,2025-01-06,G11,Potato Chips,Snacks,150
3389,2025-01-06,G12,Salsa Dip,Snacks,200
3390,2025-06-04,G11,Potato Chips,Snacks,150
3390,2025-06-04,G12,Salsa Dip,Snacks,200
3390,2025-06-04,G13,Soda 2L,Beverages,150
3391,2025-04-17,G07,Sugar 1kg,Pantry,150
3391,2025-04-17,G10,Parmesan Cheese,Dairy,400
3391,2025-04-17,G06,Tea Leaves,Beverages,200
3392,2025-06-12,G11,Potato Chips,Snacks,150
3392,2025-06-12,G12,Salsa Dip,Snacks,200
3393,2025-06-23,G11,Potato Chips,Snacks,150
3393,2025-06-23,G12,Salsa Dip,Snacks,200
3393,2025-06-23,G13,Soda 2L,Beverages,150
3394,2025-06-24,G11,Potato Chips,Snacks,150
3394,2025-06-24,G12,Salsa Dip,Snacks,200
3394,2025-06-24,G13,Soda 2L,Beverages,150
3395,2025-04-12,G14,Baby Diapers,Baby Care,1200
3395,2025-04-12,G15,Beer (6-Pack),Alcohol,800
3396,2025-02-14,G13,Soda 2L,Beverages,150
3397,2025-03-12,G05,Coffee,Beverages,450
3397,2025-03-12,G07,Sugar 1kg,Pantry,150
3398,2025-03-12,G18,Rice 2kg,Pantry,250
3398,2025-03-12,G19,Cooking Oil 1L,Pantry,300
3398,2025-03-12,G20,Onions 1kg,Produce,80
3399,2025-04-08,G01,White Bread,Bakery,60
3399,2025-04-08,G02,Butter,Dairy,180
3399,2025-04-08,G03,Milk 1L,Dairy,120
3399,2025-04-08,G04,Eggs (Tray),Dairy,350
3400,2025-05-08,G04,Eggs (Tray),Dairy,350
3401,2025-02-04,G05,Coffee,Beverages,450
3401,2025-02-04,G07,Sugar 1kg,Pantry,150
3402,2025-03-24,G08,Pasta,Pantry,120
3402,2025-03-24,G09,Tomato Sauce,Pantry,90
3403,2025-06-08,G08,Pasta,Pantry,120
3403,2025-06-08,G09,Tomato Sauce,Pantry,90
3403,2025-06-08,G10,Parmesan Cheese,Dairy,400
3404,2025-02-03,G16,Baby Wipes,Baby Care,350
3404,2025-02-03,G13,Soda 2L,Beverages,150
3405,2025-02-23,G03,Milk 1L,Dairy,120
3405,2025-02-23,G12,Salsa Dip,Snacks,200
3406,2025-06-25,G08,Pasta,Pantry,120
3406,2025-06-25,G09,Tomato Sauce,Pantry,90
3406,2025-06-25,G10,Parmesan Cheese,Dairy,400
3406,2025-06-25,G03,Milk 1L,Dairy,120
3407,2025-04-19,G11,Potato Chips,Snacks,150
3407,2025-04-19,G12,Salsa Dip,Snacks,200
3407,2025-04-19,G13,Soda 2L,Beverages,150
3408,2025-04-16,G18,Rice 2kg,Pantry,250
3408,2025-04-16,G19,Cooking Oil 1L,Pantry,300
3408,2025-04-16,G20,Onions 1kg,Produce,80
3408,2025-04-16,G11,Potato Chips,Snacks,150
3409,2025-03-14,G17,Baby Formula,Baby Care,1500
3410,2025-03-05,G18,Rice 2kg,Pantry,250
3410,2025-03-05,G19,Cooking Oil 1L,Pantry,300
3410,2025-03-05,G20,Onions 1kg,Produce,80
3411,2025-05-22,G11,Potato Chips,Snacks,150
3411,2025-05-22,G12,Salsa Dip,Snacks,200
3411,2025-05-22,G13,Soda 2L,Beverages,150
3412,2025-04-29,G05,Coffee,Beverages,450
3412,2025-04-29,G07,Sugar 1kg,Pantry,150
3413,2025-02-10,G10,Parmesan Cheese,Dairy,400
3413,2025-02-10,G14,Baby Diapers,Baby Care,1200
3414,2025-06-16,G16,Baby Wipes,Baby Care,350
3414,2025-06-16,G14,Baby Diapers,Baby Care,1200
3414,2025-06-16,G09,Tomato Sauce,Pantry,90
3415,2025-02-09,G11,Potato Chips,Snacks,150
3415,2025-02-09,G12,Salsa Dip,Snacks,200
3416,2025-04-03,G15,Beer (6-Pack),Alcohol,800
3416,2025-04-03,G06,Tea Leaves,Beverages,200
3417,2025-06-04,G07,Sugar 1kg,Pantry,150
3417,2025-06-04,G19,Cooking Oil 1L,Pantry,300
3418,2025-02-24,G14,Baby Diapers,Baby Care,1200
3418,2025-02-24,G15,Beer (6-Pack),Alcohol,800
3419,2025-03-06,G14,Baby Diapers,Baby Care,1200
3419,2025-03-06,G15,Beer (6-Pack),Alcohol,800
3420,2025-02-11,G11,Potato Chips,Snacks,150
3420,2025-02-11,G12,Salsa Dip,Snacks,200
3421,2025-05-20,G18,Rice 2kg,Pantry,250
3421,2025-05-20,G19,Cooking Oil 1L,Pantry,300
3421,2025-05-20,G20,Onions 1kg,Produce,80
3422,2025-04-16,G01,White Bread,Bakery,60
3422,2025-04-16,G02,Butter,Dairy,180
3422,2025-04-16,G03,Milk 1L,Dairy,120
3423,2025-02-04,G07,Sugar 1kg,Pantry,150
3424,2025-01-04,G01,White Bread,Bakery,60
3424,2025-01-04,G02,Butter,Dairy,180
3424,2025-01-04,G03,Milk 1L,Dairy,120
3425,2025-05-25,G06,Tea Leaves,Beverages,200
3426,2025-03-12,G18,Rice 2kg,Pantry,250
3426,2025-03-12,G19,Cooking Oil 1L,Pantry,300
3426,2025-03-12,G20,Onions 1kg,Produce,80
3427,2025-01-17,G03,Milk 1L,Dairy,120
3427,2025-01-17,G20,Onions 1kg,Produce,80
3427,2025-01-17,G12,Salsa Dip,Snacks,200
3428,2025-05-08,G11,Potato Chips,Snacks,150
3428,2025-05-08,G12,Salsa Dip,Snacks,200
3428,2025-05-08,G13,Soda 2L,Beverages,150
3429,2025-05-06,G14,Baby Diapers,Baby Care,1200
3429,2025-05-06,G15,Beer (6-Pack),Alcohol,800
3430,2025-03-12,G01,White Bread,Bakery,60
3430,2025-03-12,G02,Butter,Dairy,180
3430,2025-03-12,G03,Milk 1L,Dairy,120
3431,2025-02-09,G15,Beer (6-Pack),Alcohol,800
3432,2025-04-30,G19,Cooking Oil 1L,Pantry,300
3433,2025-03-09,G08,Pasta,Pantry,120
3434,2025-01-29,G15,Beer (6-Pack),Alcohol,800
3434,2025-01-29,G09,Tomato Sauce,Pantry,90
3434,2025-01-29,G12,Salsa Dip,Snacks,200
3435,2025-04-12,G04,Eggs (Tray),Dairy,350
3435,2025-04-12,G02,Butter,Dairy,180
3435,2025-04-12,G09,Tomato Sauce,Pantry,90
3436,2025-04-22,G04,Eggs (Tray),Dairy,350
3437,2025-02-18,G02,Butter,Dairy,180
3438,2025-06-29,G05,Coffee,Beverages,450
3438,2025-06-29,G07,Sugar 1kg,Pantry,150
3439,2025-04-20,G02,Butter,Dairy,180
3439,2025-04-20,G05,Coffee,Beverages,450
3439,2025-04-20,G10,Parmesan Cheese,Dairy,400
3440,2025-05-04,G09,Tomato Sauce,Pantry,90
3441,2025-04-17,G13,Soda 2L,Beverages,150
3441,2025-04-17,G17,Baby Formula,Baby Care,1500
3441,2025-04-17,G12,Salsa Dip,Snacks,200
3442,2025-05-11,G14,Baby Diapers,Baby Care,1200
3442,2025-05-11,G15,Beer (6-Pack),Alcohol,800
3443,2025-06-01,G18,Rice 2kg,Pantry,250
3443,2025-06-01,G19,Cooking Oil 1L,Pantry,300
3443,2025-06-01,G20,Onions 1kg,Produce,80
3444,2025-01-28,G09,Tomato Sauce,Pantry,90
3445,2025-05-29,G01,White Bread,Bakery,60
3445,2025-05-29,G02,Butter,Dairy,180
3445,2025-05-29,G03,Milk 1L,Dairy,120
3446,2025-04-10,G14,Baby Diapers,Baby Care,1200
3446,2025-04-10,G15,Beer (6-Pack),Alcohol,800
3447,2025-06-13,G05,Coffee,Beverages,450
3447,2025-06-13,G07,Sugar 1kg,Pantry,150
3448,2025-04-02,G10,Parmesan Cheese,Dairy,400
3448,2025-04-02,G03,Milk 1L,Dairy,120
3449,2025-05-26,G14,Baby Diapers,Baby Care,1200
3450,2025-06-03,G04,Eggs (Tray),Dairy,350
3450,2025-06-03,G08,Pasta,Pantry,120
3450,2025-06-03,G12,Salsa Dip,Snacks,200
3451,2025-04-05,G18,Rice 2kg,Pantry,250
3452,2025-06-30,G16,Baby Wipes,Baby Care,350
3452,2025-06-30,G10,Parmesan Cheese,Dairy,400
3453,2025-02-28,G14,Baby Diapers,Baby Care,1200
3453,2025-02-28,G15,Beer (6-Pack),Alcohol,800
3454,2025-05-28,G14,Baby Diapers,Baby Care,1200
3454,2025-05-28,G15,Beer (6-Pack),Alcohol,800
3455,2025-05-07,G07,Sugar 1kg,Pantry,150
3455,2025-05-07,G20,Onions 1kg,Produce,80
3456,2025-02-06,G20,Onions 1kg,Produce,80
3457,2025-01-24,G16,Baby Wipes,Baby Care,350
3458,2025-04-03,G16,Baby Wipes,Baby Care,350
3458,2025-04-03,G14,Baby Diapers,Baby Care,1200
3458,2025-04-03,G17,Baby Formula,Baby Care,1500
3459,2025-02-23,G01,White Bread,Bakery,60
3459,2025-02-23,G16,Baby Wipes,Baby Care,350
3460,2025-02-28,G17,Baby Formula,Baby Care,1500
3460,2025-02-28,G19,Cooking Oil 1L,Pantry,300
3460,2025-02-28,G13,Soda 2L,Beverages,150
3461,2025-03-11,G01,White Bread,Bakery,60
3461,2025-03-11,G06,Tea Leaves,Beverages,200
3461,2025-03-11,G16,Baby Wipes,Baby Care,350
3461,2025-03-11,G20,Onions 1kg,Produce,80
3462,2025-05-03,G08,Pasta,Pantry,120
3462,2025-05-03,G09,Tomato Sauce,Pantry,90
3463,2025-01-31,G09,Tomato Sauce,Pantry,90
3463,2025-01-31,G07,Sugar 1kg,Pantry,150
3463,2025-01-31,G13,Soda 2L,Beverages,150
3464,2025-04-28,G07,Sugar 1kg,Pantry,150
3464,2025-04-28,G20,Onions 1kg,Produce,80
3465,2025-01-23,G06,Tea Leaves,Beverages,200
3465,2025-01-23,G07,Sugar 1kg,Pantry,150
3465,2025-01-23,G05,Coffee,Beverages,450
3465,2025-01-23,G03,Milk 1L,Dairy,120
3466,2025-05-21,G03,Milk 1L,Dairy,120
3466,2025-05-21,G15,Beer (6-Pack),Alcohol,800
3466,2025-05-21,G07,Sugar 1kg,Pantry,150
3467,2025-03-06,G01,White Bread,Bakery,60
3467,2025-03-06,G02,Butter,Dairy,180
3467,2025-03-06,G03,Milk 1L,Dairy,120
3467,2025-03-06,G04,Eggs (Tray),Dairy,350
3468,2025-06-24,G16,Baby Wipes,Baby Care,350
3468,2025-06-24,G11,Potato Chips,Snacks,150
3468,2025-06-24,G13,Soda 2L,Beverages,150
3468,2025-06-24,G12,Salsa Dip,Snacks,200
3469,2025-04-11,G18,Rice 2kg,Pantry,250
3470,2025-03-28,G05,Coffee,Beverages,450
3470,2025-03-28,G07,Sugar 1kg,Pantry,150
3471,2025-05-22,G05,Coffee,Beverages,450
3471,2025-05-22,G07,Sugar 1kg,Pantry,150
3472,2025-05-30,G18,Rice 2kg,Pantry,250
3472,2025-05-30,G19,Cooking Oil 1L,Pantry,300
3472,2025-05-30,G20,Onions 1kg,Produce,80
3473,2025-03-02,G19,Cooking Oil 1L,Pantry,300
3474,2025-03-28,G18,Rice 2kg,Pantry,250
3474,2025-03-28,G19,Cooking Oil 1L,Pantry,300
3474,2025-03-28,G20,Onions 1kg,Produce,80
3475,2025-02-18,G14,Baby Diapers,Baby Care,1200
3475,2025-02-18,G15,Beer (6-Pack),Alcohol,800
3476,2025-02-07,G16,Baby Wipes,Baby Care,350
3476,2025-02-07,G14,Baby Diapers,Baby Care,1200
3477,2025-02-16,G06,Tea Leaves,Beverages,200
3477,2025-02-16,G17,Baby Formula,Baby Care,1500
3477,2025-02-16,G04,Eggs (Tray),Dairy,350
3477,2025-02-16,G02,Butter,Dairy,180
3478,2025-01-01,G13,Soda 2L,Beverages,150
3478,2025-01-01,G14,Baby Diapers,Baby Care,1200
3478,2025-01-01,G10,Parmesan Cheese,Dairy,400
3479,2025-02-18,G03,Milk 1L,Dairy,120
3479,2025-02-18,G10,Parmesan Cheese,Dairy,400
3480,2025-06-06,G08,Pasta,Pantry,120
3480,2025-06-06,G09,Tomato Sauce,Pantry,90
3481,2025-06-03,G19,Cooking Oil 1L,Pantry,300
3481,2025-06-03,G05,Coffee,Beverages,450
3481,2025-06-03,G16,Baby Wipes,Baby Care,350
3481,2025-06-03,G03,Milk 1L,Dairy,120
3482,2025-04-19,G11,Potato Chips,Snacks,150
3482,2025-04-19,G06,Tea Leaves,Beverages,200
3482,2025-04-19,G20,Onions 1kg,Produce,80
3483,2025-04-20,G14,Baby Diapers,Baby Care,1200
3483,2025-04-20,G15,Beer (6-Pack),Alcohol,800
3484,2025-01-16,G16,Baby Wipes,Baby Care,350
3484,2025-01-16,G14,Baby Diapers,Baby Care,1200
3484,2025-01-16,G17,Baby Formula,Baby Care,1500
3485,2025-04-28,G05,Coffee,Beverages,450
3485,2025-04-28,G07,Sugar 1kg,Pantry,150
3486,2025-03-07,G01,White Bread,Bakery,60
3487,2025-06-08,G16,Baby Wipes,Baby Care,350
3487,2025-06-08,G14,Baby Diapers,Baby Care,1200
3488,2025-06-05,G01,White Bread,Bakery,60
3488,2025-06-05,G02,Butter,Dairy,180
3488,2025-06-05,G03,Milk 1L,Dairy,120
3489,2025-02-25,G08,Pasta,Pantry,120
3489,2025-02-25,G15,Beer (6-Pack),Alcohol,800
3489,2025-02-25,G12,Salsa Dip,Snacks,200
3490,2025-05-07,G11,Potato Chips,Snacks,150
3490,2025-05-07,G12,Salsa Dip,Snacks,200
3490,2025-05-07,G13,Soda 2L,Beverages,150
3490,2025-05-07,G14,Baby Diapers,Baby Care,1200
3491,2025-06-29,G01,White Bread,Bakery,60
3492,2025-02-09,G05,Coffee,Beverages,450
3492,2025-02-09,G16,Baby Wipes,Baby Care,350
3492,2025-02-09,G10,Parmesan Cheese,Dairy,400
3493,2025-06-01,G06,Tea Leaves,Beverages,200
3494,2025-06-17,G08,Pasta,Pantry,120
3494,2025-06-17,G09,Tomato Sauce,Pantry,90
3494,2025-06-17,G10,Parmesan Cheese,Dairy,400
3495,2025-01-01,G08,Pasta,Pantry,120
3495,2025-01-01,G09,Tomato Sauce,Pantry,90
3495,2025-01-01,G10,Parmesan Cheese,Dairy,400
3496,2025-06-12,G17,Baby Formula,Baby Care,1500
3497,2025-02-19,G14,Baby Diapers,Baby Care,1200
3497,2025-02-19,G15,Beer (6-Pack),Alcohol,800
3498,2025-05-20,G01,White Bread,Bakery,60
3498,2025-05-20,G02,Butter,Dairy,180
3498,2025-05-20,G03,Milk 1L,Dairy,120
3499,2025-04-05,G07,Sugar 1kg,Pantry,150
3499,2025-04-05,G08,Pasta,Pantry,120
3499,2025-04-05,G02,Butter,Dairy,180
3500,2025-03-24,G01,White Bread,Bakery,60
3500,2025-03-24,G02,Butter,Dairy,180
3500,2025-03-24,G03,Milk 1L,Dairy,120
3500,2025-03-24,G04,Eggs (Tray),Dairy,350
3501,2025-01-10,G08,Pasta,Pantry,120
3501,2025-01-10,G09,Tomato Sauce,Pantry,90
3501,2025-01-10,G10,Parmesan Cheese,Dairy,400
3502,2025-05-05,G06,Tea Leaves,Beverages,200
3502,2025-05-05,G05,Coffee,Beverages,450
3502,2025-05-05,G02,Butter,Dairy,180
3502,2025-05-05,G19,Cooking Oil 1L,Pantry,300
3503,2025-04-01,G08,Pasta,Pantry,120
3503,2025-04-01,G09,Tomato Sauce,Pantry,90
3503,2025-04-01,G10,Parmesan Cheese,Dairy,400
3504,2025-01-17,G01,White Bread,Bakery,60
3504,2025-01-17,G02,Butter,Dairy,180
3504,2025-01-17,G03,Milk 1L,Dairy,120
3504,2025-01-17,G04,Eggs (Tray),Dairy,350
3505,2025-05-18,G14,Baby Diapers,Baby Care,1200
3505,2025-05-18,G15,Beer (6-Pack),Alcohol,800
3506,2025-06-30,G05,Coffee,Beverages,450
3506,2025-06-30,G16,Baby Wipes,Baby Care,350
3506,2025-06-30,G03,Milk 1L,Dairy,120
3506,2025-06-30,G10,Parmesan Cheese,Dairy,400
3507,2025-01-19,G17,Baby Formula,Baby Care,1500
3507,2025-01-19,G19,Cooking Oil 1L,Pantry,300
3508,2025-01-11,G05,Coffee,Beverages,450
3508,2025-01-11,G07,Sugar 1kg,Pantry,150
3509,2025-04-12,G13,Soda 2L,Beverages,150
3509,2025-04-12,G12,Salsa Dip,Snacks,200
3509,2025-04-12,G10,Parmesan Cheese,Dairy,400
3510,2025-01-01,G20,Onions 1kg,Produce,80
3511,2025-02-21,G16,Baby Wipes,Baby Care,350
3511,2025-02-21,G14,Baby Diapers,Baby Care,1200
3512,2025-02-09,G04,Eggs (Tray),Dairy,350
3512,2025-02-09,G08,Pasta,Pantry,120
3512,2025-02-09,G16,Baby Wipes,Baby Care,350
3513,2025-05-14,G08,Pasta,Pantry,120
3513,2025-05-14,G17,Baby Formula,Baby Care,1500
3513,2025-05-14,G18,Rice 2kg,Pantry,250
3513,2025-05-14,G12,Salsa Dip,Snacks,200
3514,2025-05-07,G08,Pasta,Pantry,120
3514,2025-05-07,G13,Soda 2L,Beverages,150
3514,2025-05-07,G04,Eggs (Tray),Dairy,350
3515,2025-02-20,G16,Baby Wipes,Baby Care,350
3515,2025-02-20,G14,Baby Diapers,Baby Care,1200
3515,2025-02-20,G17,Baby Formula,Baby Care,1500
3516,2025-01-07,G13,Soda 2L,Beverages,150
3516,2025-01-07,G08,Pasta,Pantry,120
3516,2025-01-07,G06,Tea Leaves,Beverages,200
3517,2025-01-02,G01,White Bread,Bakery,60
3517,2025-01-02,G02,Butter,Dairy,180
3517,2025-01-02,G03,Milk 1L,Dairy,120
3518,2025-02-26,G01,White Bread,Bakery,60
3518,2025-02-26,G02,Butter,Dairy,180
3518,2025-02-26,G03,Milk 1L,Dairy,120
3518,2025-02-26,G04,Eggs (Tray),Dairy,350
3519,2025-02-11,G11,Potato Chips,Snacks,150
3519,2025-02-11,G08,Pasta,Pantry,120
3520,2025-03-11,G09,Tomato Sauce,Pantry,90
3521,2025-03-18,G07,Sugar 1kg,Pantry,150
3522,2025-03-04,G16,Baby Wipes,Baby Care,350
3522,2025-03-04,G14,Baby Diapers,Baby Care,1200
3523,2025-03-22,G09,Tomato Sauce,Pantry,90
3524,2025-02-12,G11,Potato Chips,Snacks,150
3524,2025-02-12,G12,Salsa Dip,Snacks,200
3524,2025-02-12,G13,Soda 2L,Beverages,150
3525,2025-06-03,G05,Coffee,Beverages,450
3525,2025-06-03,G07,Sugar 1kg,Pantry,150
3526,2025-03-11,G08,Pasta,Pantry,120
3526,2025-03-11,G09,Tomato Sauce,Pantry,90
3526,2025-03-11,G10,Parmesan Cheese,Dairy,400
3527,2025-04-15,G03,Milk 1L,Dairy,120
3527,2025-04-15,G15,Beer (6-Pack),Alcohol,800
3527,2025-04-15,G14,Baby Diapers,Baby Care,1200
3527,2025-04-15,G02,Butter,Dairy,180
3528,2025-02-26,G16,Baby Wipes,Baby Care,350
3529,2025-02-25,G06,Tea Leaves,Beverages,200
3529,2025-02-25,G16,Baby Wipes,Baby Care,350
3529,2025-02-25,G10,Parmesan Cheese,Dairy,400
3529,2025-02-25,G08,Pasta,Pantry,120
3530,2025-03-07,G03,Milk 1L,Dairy,120
3531,2025-06-04,G15,Beer (6-Pack),Alcohol,800
3532,2025-06-19,G08,Pasta,Pantry,120
3532,2025-06-19,G09,Tomato Sauce,Pantry,90
3533,2025-04-25,G14,Baby Diapers,Baby Care,1200
3533,2025-04-25,G15,Beer (6-Pack),Alcohol,800
3534,2025-01-02,G08,Pasta,Pantry,120
3534,2025-01-02,G09,Tomato Sauce,Pantry,90
3534,2025-01-02,G10,Parmesan Cheese,Dairy,400
3535,2025-02-05,G02,Butter,Dairy,180
3535,2025-02-05,G11,Potato Chips,Snacks,150
3535,2025-02-05,G07,Sugar 1kg,Pantry,150
3535,2025-02-05,G04,Eggs (Tray),Dairy,350
3536,2025-04-16,G05,Coffee,Beverages,450
3536,2025-04-16,G07,Sugar 1kg,Pantry,150
3537,2025-05-06,G05,Coffee,Beverages,450
3537,2025-05-06,G07,Sugar 1kg,Pantry,150
3538,2025-03-29,G11,Potato Chips,Snacks,150
3538,2025-03-29,G12,Salsa Dip,Snacks,200
3538,2025-03-29,G13,Soda 2L,Beverages,150
3539,2025-05-20,G11,Potato Chips,Snacks,150
3539,2025-05-20,G12,Salsa Dip,Snacks,200
3539,2025-05-20,G13,Soda 2L,Beverages,150
3540,2025-06-24,G16,Baby Wipes,Baby Care,350
3540,2025-06-24,G14,Baby Diapers,Baby Care,1200
3541,2025-04-12,G01,White Bread,Bakery,60
3541,2025-04-12,G11,Potato Chips,Snacks,150
3541,2025-04-12,G15,Beer (6-Pack),Alcohol,800
3541,2025-04-12,G20,Onions 1kg,Produce,80
3542,2025-02-18,G08,Pasta,Pantry,120
3542,2025-02-18,G09,Tomato Sauce,Pantry,90
3542,2025-02-18,G10,Parmesan Cheese,Dairy,400
3543,2025-01-04,G08,Pasta,Pantry,120
3543,2025-01-04,G09,Tomato Sauce,Pantry,90
3544,2025-02-13,G11,Potato Chips,Snacks,150
3544,2025-02-13,G12,Salsa Dip,Snacks,200
3544,2025-02-13,G13,Soda 2L,Beverages,150
3544,2025-02-13,G14,Baby Diapers,Baby Care,1200
3545,2025-01-07,G08,Pasta,Pantry,120
3545,2025-01-07,G09,Tomato Sauce,Pantry,90
3545,2025-01-07,G10,Parmesan Cheese,Dairy,400
3546,2025-05-24,G08,Pasta,Pantry,120
3546,2025-05-24,G14,Baby Diapers,Baby Care,1200
3547,2025-01-11,G11,Potato Chips,Snacks,150
3547,2025-01-11,G12,Salsa Dip,Snacks,200
3548,2025-02-02,G19,Cooking Oil 1L,Pantry,300
3548,2025-02-02,G17,Baby Formula,Baby Care,1500
3549,2025-06-19,G14,Baby Diapers,Baby Care,1200
3549,2025-06-19,G15,Beer (6-Pack),Alcohol,800
3550,2025-05-12,G15,Beer (6-Pack),Alcohol,800
3551,2025-01-26,G06,Tea Leaves,Beverages,200
3552,2025-05-05,G14,Baby Diapers,Baby Care,1200
3553,2025-02-26,G05,Coffee,Beverages,450
3554,2025-03-22,G10,Parmesan Cheese,Dairy,400
3554,2025-03-22,G04,Eggs (Tray),Dairy,350
3554,2025-03-22,G16,Baby Wipes,Baby Care,350
3555,2025-02-09,G17,Baby Formula,Baby Care,1500
3555,2025-02-09,G10,Parmesan Cheese,Dairy,400
3555,2025-02-09,G05,Coffee,Beverages,450
3556,2025-01-01,G05,Coffee,Beverages,450
3556,2025-01-01,G07,Sugar 1kg,Pantry,150
3556,2025-01-01,G19,Cooking Oil 1L,Pantry,300
3557,2025-04-24,G14,Baby Diapers,Baby Care,1200
3557,2025-04-24,G15,Beer (6-Pack),Alcohol,800
3558,2025-04-01,G09,Tomato Sauce,Pantry,90
3559,2025-01-26,G08,Pasta,Pantry,120
3559,2025-01-26,G09,Tomato Sauce,Pantry,90
3560,2025-03-21,G14,Baby Diapers,Baby Care,1200
3560,2025-03-21,G15,Beer (6-Pack),Alcohol,800
3561,2025-06-17,G08,Pasta,Pantry,120
3561,2025-06-17,G09,Tomato Sauce,Pantry,90
3561,2025-06-17,G10,Parmesan Cheese,Dairy,400
3562,2025-06-29,G12,Salsa Dip,Snacks,200
3563,2025-05-20,G11,Potato Chips,Snacks,150
3564,2025-04-07,G11,Potato Chips,Snacks,150
3564,2025-04-07,G12,Salsa Dip,Snacks,200
3564,2025-04-07,G13,Soda 2L,Beverages,150
3565,2025-06-14,G02,Butter,Dairy,180
3565,2025-06-14,G04,Eggs (Tray),Dairy,350
3565,2025-06-14,G01,White Bread,Bakery,60
3565,2025-06-14,G20,Onions 1kg,Produce,80
3566,2025-05-23,G16,Baby Wipes,Baby Care,350
3566,2025-05-23,G14,Baby Diapers,Baby Care,1200
3567,2025-06-21,G16,Baby Wipes,Baby Care,350
3567,2025-06-21,G14,Baby Diapers,Baby Care,1200
3568,2025-05-27,G03,Milk 1L,Dairy,120
3569,2025-02-04,G11,Potato Chips,Snacks,150
3569,2025-02-04,G12,Salsa Dip,Snacks,200
3570,2025-04-13,G18,Rice 2kg,Pantry,250
3570,2025-04-13,G19,Cooking Oil 1L,Pantry,300
