receipt_id,transaction_date,item_id,item_name,category,price_kes
2917,2025-01-18,D04,Tissues,Cold Remedy,100
2918,2025-01-27,D08,Sunscreen SPF50,Skincare,800
2918,2025-01-27,D09,Aloe Vera Gel,Skincare,350
2919,2025-01-20,D12,Bandages,First Aid,150
2919,2025-01-20,D13,Antiseptic Cream,First Aid,200
2920,2025-02-07,D09,Aloe Vera Gel,Skincare,350
2920,2025-02-07,D15,Baby Diapers,Baby Care,1200
2920,2025-02-07,D01,Paracetamol,Pain Relief,100
2921,2025-06-11,D15,Baby Diapers,Baby Care,1200
2921,2025-06-11,D06,Hand Sanitizer,Hygiene,150
2921,2025-06-11,D04,Tissues,Cold Remedy,100
2922,2025-06-05,D13,Antiseptic Cream,First Aid,200
2922,2025-06-05,D05,Vitamin C Tablets,Supplements,400
2923,2025-02-13,D10,Reading Glasses,Vision,600
2923,2025-02-13,D17,Reading Puzzle Book,Stationery/Leisure,300
2924,2025-02-09,D08,Sunscreen SPF50,Skincare,800
2924,2025-02-09,D09,Aloe Vera Gel,Skincare,350
2925,2025-03-18,D14,Baby Lotion,Baby Care,350
2926,2025-01-19,D13,Antiseptic Cream,First Aid,200
2927,2025-02-18,D16,Multivitamin Gummies,Supplements,500
2927,2025-02-18,D07,Face Masks,Hygiene,200
2927,2025-02-18,D03,Cold & Flu Syrup,Cold Remedy,350
2927,2025-02-18,D12,Bandages,First Aid,150
2928,2025-05-20,D10,Reading Glasses,Vision,600
2928,2025-05-20,D17,Reading Puzzle Book,Stationery/Leisure,300
2929,2025-06-15,D16,Multivitamin Gummies,Supplements,500
2929,2025-06-15,D12,Bandages,First Aid,150
2930,2025-04-15,D16,Multivitamin Gummies,Supplements,500
2931,2025-05-04,D04,Tissues,Cold Remedy,100
2932,2025-04-01,D10,Reading Glasses,Vision,600
2932,2025-04-01,D17,Reading Puzzle Book,Stationery/Leisure,300
2933,2025-03-28,D04,Tissues,Cold Remedy,100
2934,2025-02-25,D14,Baby Lotion,Baby Care,350
2934,2025-02-25,D15,Baby Diapers,Baby Care,1200
2935,2025-04-28,D17,Reading Puzzle Book,Stationery/Leisure,300
2936,2025-06-18,D09,Aloe Vera Gel,Skincare,350
2936,2025-06-18,D15,Baby Diapers,Baby Care,1200
2936,2025-06-18,D06,Hand Sanitizer,Hygiene,150
2936,2025-06-18,D05,Vitamin C Tablets,Supplements,400
2937,2025-06-07,D03,Cold & Flu Syrup,Cold Remedy,350
2937,2025-06-07,D09,Aloe Vera Gel,Skincare,350
2937,2025-06-07,D04,Tissues,Cold Remedy,100
2938,2025-03-30,D05,Vitamin C Tablets,Supplements,400
2938,2025-03-30,D16,Multivitamin Gummies,Supplements,500
2938,2025-03-30,D02,Ibuprofen,Pain Relief,150
2939,2025-04-07,D09,Aloe Vera Gel,Skincare,350
2940,2025-03-12,D12,Bandages,First Aid,150
2940,2025-03-12,D13,Antiseptic Cream,First Aid,200
2941,2025-03-11,D12,Bandages,First Aid,150
2941,2025-03-11,D13,Antiseptic Cream,First Aid,200
2942,2025-04-05,D13,Antiseptic Cream,First Aid,200
2942,2025-04-05,D01,Paracetamol,Pain Relief,100
2942,2025-04-05,D06,Hand Sanitizer,Hygiene,150
2943,2025-03-06,D10,Reading Glasses,Vision,600
2943,2025-03-06,D17,Reading Puzzle Book,Stationery/Leisure,300
2943,2025-03-06,D11,Eye Drops,Vision,250
2944,2025-04-11,D04,Tissues,Cold Remedy,100
2945,2025-01-11,D08,Sunscreen SPF50,Skincare,800
2945,2025-01-11,D09,Aloe Vera Gel,Skincare,350
2946,2025-03-24,D12,Bandages,First Aid,150
2946,2025-03-24,D13,Antiseptic Cream,First Aid,200
2947,2025-06-23,D14,Baby Lotion,Baby Care,350
2947,2025-06-23,D15,Baby Diapers,Baby Care,1200
2948,2025-04-24,D15,Baby Diapers,Baby Care,1200
2948,2025-04-24,D07,Face Masks,Hygiene,200
2948,2025-04-24,D16,Multivitamin Gummies,Supplements,500
2949,2025-01-28,D10,Reading Glasses,Vision,600
2949,2025-01-28,D17,Reading Puzzle Book,Stationery/Leisure,300
2949,2025-01-28,D11,Eye Drops,Vision,250
2950,2025-02-08,D03,Cold & Flu Syrup,Cold Remedy,350
2950,2025-02-08,D04,Tissues,Cold Remedy,100
2950,2025-02-08,D05,Vitamin C Tablets,Supplements,400
2951,2025-04-26,D07,Face Masks,Hygiene,200
2951,2025-04-26,D09,Aloe Vera Gel,Skincare,350
2951,2025-04-26,D14,Baby Lotion,Baby Care,350
2951,2025-04-26,D13,Antiseptic Cream,First Aid,200
2952,2025-03-23,D14,Baby Lotion,Baby Care,350
2952,2025-03-23,D15,Baby Diapers,Baby Care,1200
2953,2025-05-28,D08,Sunscreen SPF50,Skincare,800
2953,2025-05-28,D09,Aloe Vera Gel,Skincare,350
2954,2025-03-17,D01,Paracetamol,Pain Relief,100
2954,2025-03-17,D15,Baby Diapers,Baby Care,1200
2955,2025-02-14,D06,Hand Sanitizer,Hygiene,150
2955,2025-02-14,D07,Face Masks,Hygiene,200
2955,2025-02-14,D15,Baby Diapers,Baby Care,1200
2956,2025-05-28,D03,Cold & Flu Syrup,Cold Remedy,350
2956,2025-05-28,D08,Sunscreen SPF50,Skincare,800
2957,2025-03-24,D17,Reading Puzzle Book,Stationery/Leisure,300
2957,2025-03-24,D16,Multivitamin Gummies,Supplements,500
2957,2025-03-24,D03,Cold & Flu Syrup,Cold Remedy,350
2957,2025-03-24,D11,Eye Drops,Vision,250
2958,2025-03-05,D08,Sunscreen SPF50,Skincare,800
2958,2025-03-05,D05,Vitamin C Tablets,Supplements,400
2959,2025-03-28,D05,Vitamin C Tablets,Supplements,400
2959,2025-03-28,D13,Antiseptic Cream,First Aid,200
2960,2025-04-16,D08,Sunscreen SPF50,Skincare,800
2960,2025-04-16,D09,Aloe Vera Gel,Skincare,350
2961,2025-02-13,D10,Reading Glasses,Vision,600
2962,2025-04-08,D12,Bandages,First Aid,150
2962,2025-04-08,D13,Antiseptic Cream,First Aid,200
2962,2025-04-08,D09,Aloe Vera Gel,Skincare,350
2963,2025-05-29,D03,Cold & Flu Syrup,Cold Remedy,350
2963,2025-05-29,D04,Tissues,Cold Remedy,100
2964,2025-03-21,D05,Vitamin C Tablets,Supplements,400
2964,2025-03-21,D16,Multivitamin Gummies,Supplements,500
2965,2025-02-20,D12,Bandages,First Aid,150
2965,2025-02-20,D13,Antiseptic Cream,First Aid,200
2966,2025-04-23,D11,Eye Drops,Vision,250
2966,2025-04-23,D01,Paracetamol,Pain Relief,100
2966,2025-04-23,D02,Ibuprofen,Pain Relief,150
2967,2025-06-09,D09,Aloe Vera Gel,Skincare,350
2968,2025-03-27,D10,Reading Glasses,Vision,600
2968,2025-03-27,D17,Reading Puzzle Book,Stationery/Leisure,300
2969,2025-01-05,D08,Sunscreen SPF50,Skincare,800
2969,2025-01-05,D09,Aloe Vera Gel,Skincare,350
2970,2025-05-31,D08,Sunscreen SPF50,Skincare,800
2970,2025-05-31,D09,Aloe Vera Gel,Skincare,350
2971,2025-03-19,D14,Baby Lotion,Baby Care,350
2971,2025-03-19,D15,Baby Diapers,Baby Care,1200
2972,2025-06-06,D09,Aloe Vera Gel,Skincare,350
2973,2025-03-13,D12,Bandages,First Aid,150
2973,2025-03-13,D13,Antiseptic Cream,First Aid,200
2974,2025-01-23,D17,Reading Puzzle Book,Stationery/Leisure,300
2974,2025-01-23,D14,Baby Lotion,Baby Care,350
2975,2025-03-02,D14,Baby Lotion,Baby Care,350
2975,2025-03-02,D15,Baby Diapers,Baby Care,1200
2976,2025-01-16,D06,Hand Sanitizer,Hygiene,150
2976,2025-01-16,D07,Face Masks,Hygiene,200
2977,2025-03-13,D06,Hand Sanitizer,Hygiene,150
2978,2025-01-13,D14,Baby Lotion,Baby Care,350
2978,2025-01-13,D15,Baby Diapers,Baby Care,1200
2979,2025-02-17,D13,Antiseptic Cream,First Aid,200
2980,2025-03-09,D02,Ibuprofen,Pain Relief,150
2980,2025-03-09,D11,Eye Drops,Vision,250
2980,2025-03-09,D06,Hand Sanitizer,Hygiene,150
2980,2025-03-09,D16,Multivitamin Gummies,Supplements,500
2981,2025-05-12,D06,Hand Sanitizer,Hygiene,150
2981,2025-05-12,D07,Face Masks,Hygiene,200
2982,2025-03-21,D05,Vitamin C Tablets,Supplements,400
2982,2025-03-21,D16,Multivitamin Gummies,Supplements,500
2983,2025-02-28,D10,Reading Glasses,Vision,600
2983,2025-02-28,D17,Reading Puzzle Book,Stationery/Leisure,300
2984,2025-04-21,D10,Reading Glasses,Vision,600
2984,2025-04-21,D17,Reading Puzzle Book,Stationery/Leisure,300
2985,2025-01-29,D01,Paracetamol,Pain Relief,100
2985,2025-01-29,D16,Multivitamin Gummies,Supplements,500
2985,2025-01-29,D09,Aloe Vera Gel,Skincare,350
2986,2025-05-11,D08,Sunscreen SPF50,Skincare,800
2986,2025-05-11,D09,Aloe Vera Gel,Skincare,350
2987,2025-01-24,D06,Hand Sanitizer,Hygiene,150
2987,2025-01-24,D10,Reading Glasses,Vision,600
2987,2025-01-24,D14,Baby Lotion,Baby Care,350
2987,2025-01-24,D16,Multivitamin Gummies,Supplements,500
2988,2025-04-05,D16,Multivitamin Gummies,Supplements,500
2989,2025-05-10,D07,Face Masks,Hygiene,200
2989,2025-05-10,D12,Bandages,First Aid,150
2989,2025-05-10,D02,Ibuprofen,Pain Relief,150
2989,2025-05-10,D13,Antiseptic Cream,First Aid,200
2990,2025-06-22,D12,Bandages,First Aid,150
2991,2025-05-24,D02,Ibuprofen,Pain Relief,150
2991,2025-05-24,D07,Face Masks,Hygiene,200
2991,2025-05-24,D10,Reading Glasses,Vision,600
2991,2025-05-24,D13,Antiseptic Cream,First Aid,200
2992,2025-04-27,D16,Multivitamin Gummies,Supplements,500
2992,2025-04-27,D11,Eye Drops,Vision,250
2993,2025-02-05,D17,Reading Puzzle Book,Stationery/Leisure,300
2993,2025-02-05,D01,Paracetamol,Pain Relief,100
2993,2025-02-05,D14,Baby Lotion,Baby Care,350
2993,2025-02-05,D08,Sunscreen SPF50,Skincare,800
2994,2025-04-27,D08,Sunscreen SPF50,Skincare,800
2994,2025-04-27,D09,Aloe Vera Gel,Skincare,350
2995,2025-04-19,D16,Multivitamin Gummies,Supplements,500
2995,2025-04-19,D07,Face Masks,Hygiene,200
2995,2025-04-19,D14,Baby Lotion,Baby Care,350
2995,2025-04-19,D02,Ibuprofen,Pain Relief,150
2996,2025-05-31,D16,Multivitamin Gummies,Supplements,500
2997,2025-03-21,D04,Tissues,Cold Remedy,100
2997,2025-03-21,D07,Face Masks,Hygiene,200
2997,2025-03-21,D09,Aloe Vera Gel,Skincare,350
2997,2025-03-21,D11,Eye Drops,Vision,250
2998,2025-01-24,D03,Cold & Flu Syrup,Cold Remedy,350
2998,2025-01-24,D17,Reading Puzzle Book,Stationery/Leisure,300
2999,2025-01-01,D03,Cold & Flu Syrup,Cold Remedy,350
2999,2025-01-01,D16,Multivitamin Gummies,Supplements,500
2999,2025-01-01,D14,Baby Lotion,Baby Care,350
3000,2025-04-14,D16,Multivitamin Gummies,Supplements,500
3000,2025-04-14,D02,Ibuprofen,Pain Relief,150
3000,2025-04-14,D08,Sunscreen SPF50,Skincare,800
3000,2025-04-14,D12,Bandages,First Aid,150
3001,2025-05-16,D14,Baby Lotion,Baby Care,350
3001,2025-05-16,D15,Baby Diapers,Baby Care,1200
3002,2025-01-23,D12,Bandages,First Aid,150
3003,2025-05-30,D08,Sunscreen SPF50,Skincare,800
3003,2025-05-30,D07,Face Masks,Hygiene,200
3003,2025-05-30,D13,Antiseptic Cream,First Aid,200
3004,2025-03-02,D12,Bandages,First Aid,150
3005,2025-03-02,D07,Face Masks,Hygiene,200
3005,2025-03-02,D01,Paracetamol,Pain Relief,100
3005,2025-03-02,D14,Baby Lotion,Baby Care,350
3006,2025-03-11,D15,Baby Diapers,Baby Care,1200
3006,2025-03-11,D06,Hand Sanitizer,Hygiene,150
3006,2025-03-11,D02,Ibuprofen,Pain Relief,150
3007,2025-01-12,D14,Baby Lotion,Baby Care,350
3007,2025-01-12,D15,Baby Diapers,Baby Care,1200
3007,2025-01-12,D08,Sunscreen SPF50,Skincare,800
3008,2025-03-16,D08,Sunscreen SPF50,Skincare,800
3008,2025-03-16,D09,Aloe Vera Gel,Skincare,350
3009,2025-03-22,D01,Paracetamol,Pain Relief,100
3010,2025-01-03,D08,Sunscreen SPF50,Skincare,800
3010,2025-01-03,D09,Aloe Vera Gel,Skincare,350
3010,2025-01-03,D02,Ibuprofen,Pain Relief,150
3010,2025-01-03,D17,Reading Puzzle Book,Stationery/Leisure,300
3011,2025-01-26,D03,Cold & Flu Syrup,Cold Remedy,350
3011,2025-01-26,D04,Tissues,Cold Remedy,100
3011,2025-01-26,D05,Vitamin C Tablets,Supplements,400
3012,2025-06-09,D12,Bandages,First Aid,150
3012,2025-06-09,D13,Antiseptic Cream,First Aid,200
3013,2025-05-09,D05,Vitamin C Tablets,Supplements,400
3013,2025-05-09,D01,Paracetamol,Pain Relief,100
3013,2025-05-09,D02,Ibuprofen,Pain Relief,150
3014,2025-03-20,D14,Baby Lotion,Baby Care,350
3014,2025-03-20,D15,Baby Diapers,Baby Care,1200
3015,2025-01-06,D10,Reading Glasses,Vision,600
3015,2025-01-06,D17,Reading Puzzle Book,Stationery/Leisure,300
3015,2025-01-06,D11,Eye Drops,Vision,250
3015,2025-01-06,D08,Sunscreen SPF50,Skincare,800
3016,2025-06-24,D06,Hand Sanitizer,Hygiene,150
3016,2025-06-24,D07,Face Masks,Hygiene,200
3017,2025-05-19,D17,Reading Puzzle Book,Stationery/Leisure,300
3017,2025-05-19,D15,Baby Diapers,Baby Care,1200
3017,2025-05-19,D16,Multivitamin Gummies,Supplements,500
3017,2025-05-19,D12,Bandages,First Aid,150
3018,2025-06-25,D08,Sunscreen SPF50,Skincare,800
3018,2025-06-25,D01,Paracetamol,Pain Relief,100
3018,2025-06-25,D03,Cold & Flu Syrup,Cold Remedy,350
3018,2025-06-25,D16,Multivitamin Gummies,Supplements,500
3019,2025-03-20,D05,Vitamin C Tablets,Supplements,400
3019,2025-03-20,D16,Multivitamin Gummies,Supplements,500
3020,2025-02-06,D04,Tissues,Cold Remedy,100
3021,2025-01-11,D12,Bandages,First Aid,150
3021,2025-01-11,D13,Antiseptic Cream,First Aid,200
3022,2025-06-07,D16,Multivitamin Gummies,Supplements,500
3022,2025-06-07,D13,Antiseptic Cream,First Aid,200
3022,2025-06-07,D01,Paracetamol,Pain Relief,100
3022,2025-06-07,D08,Sunscreen SPF50,Skincare,800
3023,2025-02-18,D10,Reading Glasses,Vision,600
3023,2025-02-18,D17,Reading Puzzle Book,Stationery/Leisure,300
3023,2025-02-18,D11,Eye Drops,Vision,250
3024,2025-02-18,D14,Baby Lotion,Baby Care,350
3024,2025-02-18,D15,Baby Diapers,Baby Care,1200
3025,2025-01-28,D03,Cold & Flu Syrup,Cold Remedy,350
3025,2025-01-28,D04,Tissues,Cold Remedy,100
3026,2025-03-22,D08,Sunscreen SPF50,Skincare,800
3026,2025-03-22,D09,Aloe Vera Gel,Skincare,350
3027,2025-06-20,D16,Multivitamin Gummies,Supplements,500
3028,2025-06-21,D12,Bandages,First Aid,150
3028,2025-06-21,D13,Antiseptic Cream,First Aid,200
3029,2025-03-04,D14,Baby Lotion,Baby Care,350
3029,2025-03-04,D15,Baby Diapers,Baby Care,1200
3030,2025-02-07,D14,Baby Lotion,Baby Care,350
3030,2025-02-07,D15,Baby Diapers,Baby Care,1200
3031,2025-04-24,D08,Sunscreen SPF50,Skincare,800
3031,2025-04-24,D09,Aloe Vera Gel,Skincare,350
3032,2025-03-13,D03,Cold & Flu Syrup,Cold Remedy,350
3032,2025-03-13,D04,Tissues,Cold Remedy,100
3033,2025-01-11,D07,Face Masks,Hygiene,200
3034,2025-01-28,D03,Cold & Flu Syrup,Cold Remedy,350
3034,2025-01-28,D04,Tissues,Cold Remedy,100
3035,2025-03-31,D12,Bandages,First Aid,150
3035,2025-03-31,D02,Ibuprofen,Pain Relief,150
3035,2025-03-31,D08,Sunscreen SPF50,Skincare,800
3035,2025-03-31,D03,Cold & Flu Syrup,Cold Remedy,350
3036,2025-02-20,D14,Baby Lotion,Baby Care,350
3036,2025-02-20,D15,Baby Diapers,Baby Care,1200
3037,2025-03-04,D05,Vitamin C Tablets,Supplements,400
3037,2025-03-04,D03,Cold & Flu Syrup,Cold Remedy,350
3037,2025-03-04,D06,Hand Sanitizer,Hygiene,150
3037,2025-03-04,D04,Tissues,Cold Remedy,100
3038,2025-02-23,D08,Sunscreen SPF50,Skincare,800
3038,2025-02-23,D09,Aloe Vera Gel,Skincare,350
3039,2025-03-23,D03,Cold & Flu Syrup,Cold Remedy,350
3039,2025-03-23,D04,Tissues,Cold Remedy,100
3040,2025-02-19,D07,Face Masks,Hygiene,200
3041,2025-06-19,D13,Antiseptic Cream,First Aid,200
3042,2025-01-18,D09,Aloe Vera Gel,Skincare,350
3042,2025-01-18,D07,Face Masks,Hygiene,200
3043,2025-05-25,D09,Aloe Vera Gel,Skincare,350
3044,2025-05-29,D05,Vitamin C Tablets,Supplements,400
3044,2025-05-29,D16,Multivitamin Gummies,Supplements,500
3045,2025-01-02,D10,Reading Glasses,Vision,600
3045,2025-01-02,D17,Reading Puzzle Book,Stationery/Leisure,300
3046,2025-02-04,D06,Hand Sanitizer,Hygiene,150
3046,2025-02-04,D07,Face Masks,Hygiene,200
3047,2025-02-20,D15,Baby Diapers,Baby Care,1200
3048,2025-01-09,D05,Vitamin C Tablets,Supplements,400
3048,2025-01-09,D16,Multivitamin Gummies,Supplements,500
3049,2025-06-19,D09,Aloe Vera Gel,Skincare,350
3049,2025-06-19,D16,Multivitamin Gummies,Supplements,500
3049,2025-06-19,D06,Hand Sanitizer,Hygiene,150
3049,2025-06-19,D10,Reading Glasses,Vision,600
3050,2025-01-17,D14,Baby Lotion,Baby Care,350
3050,2025-01-17,D09,Aloe Vera Gel,Skincare,350
3050,2025-01-17,D13,Antiseptic Cream,First Aid,200
3051,2025-02-26,D08,Sunscreen SPF50,Skincare,800
3052,2025-06-09,D08,Sunscreen SPF50,Skincare,800
3052,2025-06-09,D09,Aloe Vera Gel,Skincare,350
3053,2025-03-02,D12,Bandages,First Aid,150
3053,2025-03-02,D13,Antiseptic Cream,First Aid,200
3054,2025-02-27,D13,Antiseptic Cream,First Aid,200
3054,2025-02-27,D12,Bandages,First Aid,150
3055,2025-03-01,D05,Vitamin C Tablets,Supplements,400
3055,2025-03-01,D16,Multivitamin Gummies,Supplements,500
3056,2025-05-17,D06,Hand Sanitizer,Hygiene,150
3056,2025-05-17,D07,Face Masks,Hygiene,200
3057,2025-06-01,D08,Sunscreen SPF50,Skincare,800
3057,2025-06-01,D12,Bandages,First Aid,150
3057,2025-06-01,D09,Aloe Vera Gel,Skincare,350
3058,2025-01-12,D07,Face Masks,Hygiene,200
3058,2025-01-12,D05,Vitamin C Tablets,Supplements,400
3058,2025-01-12,D10,Reading Glasses,Vision,600
3059,2025-06-16,D06,Hand Sanitizer,Hygiene,150
3059,2025-06-16,D17,Reading Puzzle Book,Stationery/Leisure,300
3059,2025-06-16,D03,Cold & Flu Syrup,Cold Remedy,350
3059,2025-06-16,D05,Vitamin C Tablets,Supplements,400
3060,2025-02-09,D06,Hand Sanitizer,Hygiene,150
3061,2025-01-12,D08,Sunscreen SPF50,Skincare,800
3061,2025-01-12,D09,Aloe Vera Gel,Skincare,350
3062,2025-05-23,D03,Cold & Flu Syrup,Cold Remedy,350
3062,2025-05-23,D04,Tissues,Cold Remedy,100
3062,2025-05-23,D05,Vitamin C Tablets,Supplements,400
3063,2025-06-06,D14,Baby Lotion,Baby Care,350
3063,2025-06-06,D11,Eye Drops,Vision,250
3063,2025-06-06,D08,Sunscreen SPF50,Skincare,800
3064,2025-01-26,D08,Sunscreen SPF50,Skincare,800
3064,2025-01-26,D09,Aloe Vera Gel,Skincare,350
3065,2025-06-06,D15,Baby Diapers,Baby Care,1200
3065,2025-06-06,D11,Eye Drops,Vision,250
3065,2025-06-06,D02,Ibuprofen,Pain Relief,150
3065,2025-06-06,D04,Tissues,Cold Remedy,100
3066,2025-06-27,D03,Cold & Flu Syrup,Cold Remedy,350
3066,2025-06-27,D04,Tissues,Cold Remedy,100
3067,2025-01-20,D14,Baby Lotion,Baby Care,350
3067,2025-01-20,D15,Baby Diapers,Baby Care,1200
3068,2025-03-06,D03,Cold & Flu Syrup,Cold Remedy,350
3069,2025-03-10,D10,Reading Glasses,Vision,600
3069,2025-03-10,D17,Reading Puzzle Book,Stationery/Leisure,300
3070,2025-02-04,D10,Reading Glasses,Vision,600
3070,2025-02-04,D12,Bandages,First Aid,150
3070,2025-02-04,D03,Cold & Flu Syrup,Cold Remedy,350
3070,2025-02-04,D06,Hand Sanitizer,Hygiene,150
3071,2025-02-10,D10,Reading Glasses,Vision,600
3071,2025-02-10,D07,Face Masks,Hygiene,200
3071,2025-02-10,D06,Hand Sanitizer,Hygiene,150
3072,2025-03-01,D11,Eye Drops,Vision,250
3073,2025-05-09,D12,Bandages,First Aid,150
3073,2025-05-09,D13,Antiseptic Cream,First Aid,200
3074,2025-02-07,D13,Antiseptic Cream,First Aid,200
3074,2025-02-07,D10,Reading Glasses,Vision,600
3074,2025-02-07,D02,Ibuprofen,Pain Relief,150
3074,2025-02-07,D08,Sunscreen SPF50,Skincare,800
3075,2025-02-02,D10,Reading Glasses,Vision,600
3075,2025-02-02,D16,Multivitamin Gummies,Supplements,500
3076,2025-03-15,D06,Hand Sanitizer,Hygiene,150
3076,2025-03-15,D12,Bandages,First Aid,150
3076,2025-03-15,D05,Vitamin C Tablets,Supplements,400
3077,2025-02-28,D03,Cold & Flu Syrup,Cold Remedy,350
3077,2025-02-28,D04,Tissues,Cold Remedy,100
3077,2025-02-28,D05,Vitamin C Tablets,Supplements,400
3078,2025-01-18,D03,Cold & Flu Syrup,Cold Remedy,350
3078,2025-01-18,D04,Tissues,Cold Remedy,100
3079,2025-02-27,D17,Reading Puzzle Book,Stationery/Leisure,300
3080,2025-02-21,D06,Hand Sanitizer,Hygiene,150
3080,2025-02-21,D07,Face Masks,Hygiene,200
3081,2025-01-25,D03,Cold & Flu Syrup,Cold Remedy,350
3081,2025-01-25,D04,Tissues,Cold Remedy,100
3081,2025-01-25,D05,Vitamin C Tablets,Supplements,400
3082,2025-01-16,D05,Vitamin C Tablets,Supplements,400
3082,2025-01-16,D16,Multivitamin Gummies,Supplements,500
3083,2025-03-28,D06,Hand Sanitizer,Hygiene,150
3083,2025-03-28,D01,Paracetamol,Pain Relief,100
3084,2025-06-23,D14,Baby Lotion,Baby Care,350
3084,2025-06-23,D15,Baby Diapers,Baby Care,1200
3085,2025-01-25,D06,Hand Sanitizer,Hygiene,150
3085,2025-01-25,D07,Face Masks,Hygiene,200
3086,2025-06-06,D14,Baby Lotion,Baby Care,350
3086,2025-06-06,D10,Reading Glasses,Vision,600
3087,2025-05-24,D09,Aloe Vera Gel,Skincare,350
3087,2025-05-24,D02,Ibuprofen,Pain Relief,150
3088,2025-06-11,D03,Cold & Flu Syrup,Cold Remedy,350
3088,2025-06-11,D04,Tissues,Cold Remedy,100
3088,2025-06-11,D05,Vitamin C Tablets,Supplements,400
3089,2025-03-24,D14,Baby Lotion,Baby Care,350
3089,2025-03-24,D15,Baby Diapers,Baby Care,1200
3090,2025-03-24,D14,Baby Lotion,Baby Care,350
3090,2025-03-24,D01,Paracetamol,Pain Relief,100
3090,2025-03-24,D02,Ibuprofen,Pain Relief,150
3091,2025-05-26,D11,Eye Drops,Vision,250
3091,2025-05-26,D10,Reading Glasses,Vision,600
3091,2025-05-26,D05,Vitamin C Tablets,Supplements,400
3091,2025-05-26,D17,Reading Puzzle Book,Stationery/Leisure,300
3092,2025-04-21,D05,Vitamin C Tablets,Supplements,400
3092,2025-04-21,D16,Multivitamin Gummies,Supplements,500
3092,2025-04-21,D13,Antiseptic Cream,First Aid,200
3093,2025-05-03,D14,Baby Lotion,Baby Care,350
3094,2025-06-05,D05,Vitamin C Tablets,Supplements,400
3094,2025-06-05,D15,Baby Diapers,Baby Care,1200
3095,2025-01-05,D06,Hand Sanitizer,Hygiene,150
3095,2025-01-05,D07,Face Masks,Hygiene,200
3096,2025-04-22,D12,Bandages,First Aid,150
3096,2025-04-22,D13,Antiseptic Cream,First Aid,200
3097,2025-03-08,D14,Baby Lotion,Baby Care,350
3097,2025-03-08,D15,Baby Diapers,Baby Care,1200
3098,2025-02-12,D10,Reading Glasses,Vision,600
3098,2025-02-12,D17,Reading Puzzle Book,Stationery/Leisure,300
3098,2025-02-12,D11,Eye Drops,Vision,250
3099,2025-05-29,D12,Bandages,First Aid,150
3099,2025-05-29,D14,Baby Lotion,Baby Care,350
3100,2025-04-22,D05,Vitamin C Tablets,Supplements,400
3100,2025-04-22,D02,Ibuprofen,Pain Relief,150
3100,2025-04-22,D10,Reading Glasses,Vision,600
3101,2025-05-09,D03,Cold & Flu Syrup,Cold Remedy,350
3101,2025-05-09,D05,Vitamin C Tablets,Supplements,400
3102,2025-06-24,D10,Reading Glasses,Vision,600
3102,2025-06-24,D17,Reading Puzzle Book,Stationery/Leisure,300
3103,2025-02-20,D02,Ibuprofen,Pain Relief,150
3103,2025-02-20,D07,Face Masks,Hygiene,200
3103,2025-02-20,D03,Cold & Flu Syrup,Cold Remedy,350
3103,2025-02-20,D01,Paracetamol,Pain Relief,100
3104,2025-03-18,D16,Multivitamin Gummies,Supplements,500
3104,2025-03-18,D05,Vitamin C Tablets,Supplements,400
3105,2025-06-13,D12,Bandages,First Aid,150
3105,2025-06-13,D13,Antiseptic Cream,First Aid,200
3106,2025-01-13,D12,Bandages,First Aid,150
3106,2025-01-13,D14,Baby Lotion,Baby Care,350
3106,2025-01-13,D16,Multivitamin Gummies,Supplements,500
3107,2025-03-02,D04,Tissues,Cold Remedy,100
3107,2025-03-02,D03,Cold & Flu Syrup,Cold Remedy,350
3108,2025-05-19,D14,Baby Lotion,Baby Care,350
3109,2025-02-16,D06,Hand Sanitizer,Hygiene,150
3109,2025-02-16,D12,Bandages,First Aid,150
3109,2025-02-16,D13,Antiseptic Cream,First Aid,200
3110,2025-04-13,D06,Hand Sanitizer,Hygiene,150
3110,2025-04-13,D07,Face Masks,Hygiene,200
3111,2025-03-08,D05,Vitamin C Tablets,Supplements,400
3111,2025-03-08,D16,Multivitamin Gummies,Supplements,500
3112,2025-05-05,D10,Reading Glasses,Vision,600
3112,2025-05-05,D17,Reading Puzzle Book,Stationery/Leisure,300
3113,2025-03-28,D14,Baby Lotion,Baby Care,350
3113,2025-03-28,D15,Baby Diapers,Baby Care,1200
3114,2025-03-11,D14,Baby Lotion,Baby Care,350
3114,2025-03-11,D15,Baby Diapers,Baby Care,1200
3115,2025-04-02,D12,Bandages,First Aid,150
3115,2025-04-02,D13,Antiseptic Cream,First Aid,200
3116,2025-06-13,D08,Sunscreen SPF50,Skincare,800
3116,2025-06-13,D09,Aloe Vera Gel,Skincare,350
3117,2025-05-02,D17,Reading Puzzle Book,Stationery/Leisure,300
3117,2025-05-02,D06,Hand Sanitizer,Hygiene,150
3117,2025-05-02,D13,Antiseptic Cream,First Aid,200
3117,2025-05-02,D05,Vitamin C Tablets,Supplements,400
3118,2025-01-07,D09,Aloe Vera Gel,Skincare,350
3119,2025-01-14,D04,Tissues,Cold Remedy,100
3119,2025-01-14,D17,Reading Puzzle Book,Stationery/Leisure,300
3119,2025-01-14,D11,Eye Drops,Vision,250
3120,2025-03-03,D06,Hand Sanitizer,Hygiene,150
3120,2025-03-03,D07,Face Masks,Hygiene,200
3121,2025-04-11,D14,Baby Lotion,Baby Care,350
